Generated at 17:42 (eastern) on Wednesday 03 June 2026
Params: cond_upper_bound=None, cond_lower_bound=None
BSD(E,2) check: run (output verified)
Run took: 7 minutes 53 seconds

cremona_label,source,lmfdb_label
469270b1, Zha16_no_2_tors, 469270.b1
469299b1, Zha16_no_2_tors, 469299.b1
469347b1, Zha16_no_2_tors, 469347.b1
469353a1, Zha16_no_2_tors, 469353.a1
469365b1, Zha16_no_2_tors, 469365.b1
469373a1, Zha16_no_2_tors, 469373.a1
469373b1, Zha16_no_2_tors, 469373.b1
469381b1, Zha16_no_2_tors, 469381.b1
469410a1, Zha16_no_2_tors, 469410.a1
469410b1, Zha16_no_2_tors, 469410.b1
469418c1, Zha16_no_2_tors, 469418.c1
469459c1, Zha16_no_2_tors, 469459.c1
469506f1, Zha16_no_2_tors, 469506.f1
469509b1, Zha16_no_2_tors, 469509.b1
469542d1, Zha16_no_2_tors, 469542.d1
469542h1, Zha16_no_2_tors, 469542.h1
469546h1, Zha16_no_2_tors, 469546.h1
469551a1, Zha16_no_2_tors, 469551.a1
469563a1, Zha16_no_2_tors, 469563.a1
469686b1, Zha16_no_2_tors, 469686.b1
469686c1, Zha16_no_2_tors, 469686.c1
469689b1, Zha16_no_2_tors, 469689.b1
469694a1, Zha16_no_2_tors, 469694.a1
469758b1, Zha16_no_2_tors, 469758.b1
469762e1, Zha16_no_2_tors, 469762.e1
469770v1, Zha16_no_2_tors, 469770.v1
469778b1, Zha16_no_2_tors, 469778.b1
469835a1, Zha16_no_2_tors, 469835.a1
469838e1, Zha16_no_2_tors, 469838.e1
469885b1, Zha16_no_2_tors, 469885.b1
469918b1, Zha16_no_2_tors, 469918.b1
469981a1, Zha16_no_2_tors, 469981.a1
469982a1, Zha16_no_2_tors, 469982.a1
469982d1, Zha16_no_2_tors, 469982.d1
469994c1, Zha16_no_2_tors, 469994.c1
469995a1, Zha16_no_2_tors, 469995.a1
470037a1, Zha16_no_2_tors, 470037.a1
470054d1, Zha16_no_2_tors, 470054.d1
470058g1, Zha16_no_2_tors, 470058.g1
470067a1, Zha16_no_2_tors, 470067.a1
470099b1, Zha16_no_2_tors, 470099.b1
470122a1, Zha16_no_2_tors, 470122.a1
470145d1, Zha16_no_2_tors, 470145.d1
470163a1, Zha16_no_2_tors, 470163.a1
470194a1, Zha16_no_2_tors, 470194.a1
470195f1, Zha16_no_2_tors, 470195.f1
470218a1, Zha16_no_2_tors, 470218.a1
470218b1, Zha16_no_2_tors, 470218.b1
470226a1, Zha16_no_2_tors, 470226.a1
470231b1, Zha16_no_2_tors, 470231.b1
470242a1, Zha16_no_2_tors, 470242.a1
470242b1, Zha16_no_2_tors, 470242.b1
470267a1, Zha16_no_2_tors, 470267.a1
470294a1, Zha16_no_2_tors, 470294.a1
470298b1, Zha16_no_2_tors, 470298.b1
470305c1, Zha16_no_2_tors, 470305.c1
470307b1, Zha16_no_2_tors, 470307.b1
470330c1, Zha16_no_2_tors, 470330.c1
470346b1, Zha16_no_2_tors, 470346.b1
470346c1, Zha16_no_2_tors, 470346.c1
470346e1, Zha16_no_2_tors, 470346.e1
470379l1, Zha16_no_2_tors, 470379.l1
470402a1, Zha16_no_2_tors, 470402.a1
470415a1, Zha16_no_2_tors, 470415.a1
470435b1, Zha16_no_2_tors, 470435.b1
470442i1, Zha16_no_2_tors, 470442.i1
470458f1, Zha16_no_2_tors, 470458.f1
470470d1, Zha16_no_2_tors, 470470.d1
470470ba1, Zha16_no_2_tors, 470470.ba1
470470bd1, Zha16_no_2_tors, 470470.bd1
470490c1, Zha16_no_2_tors, 470490.c1
470490e1, Zha16_no_2_tors, 470490.e1
470509d1, Zha16_no_2_tors, 470509.d1
470510a1, Zha16_no_2_tors, 470510.a1
470523a1, Zha16_no_2_tors, 470523.a1
470530f1, Zha16_no_2_tors, 470530.f1
470542d1, Zha16_no_2_tors, 470542.d1
470555a1, Zha16_no_2_tors, 470555.a1
470561a1, Zha16_no_2_tors, 470561.a1
470562b1, Zha16_no_2_tors, 470562.b1
470563a1, Zha16_no_2_tors, 470563.a1
470595c1, Zha16_no_2_tors, 470595.c1
470603b1, Zha16_no_2_tors, 470603.b1
470630a1, Zha16_no_2_tors, 470630.a1
470639a1, Zha16_no_2_tors, 470639.a1
470687a1, Zha16_no_2_tors, 470687.a1
470698a1, Zha16_no_2_tors, 470698.a1
470715a1, Zha16_no_2_tors, 470715.a1
470715h1, Zha16_no_2_tors, 470715.h1
470717a1, Zha16_no_2_tors, 470717.a1
470730d1, Zha16_no_2_tors, 470730.d1
470730z1, Zha16_no_2_tors, 470730.z1
470730ba1, Zha16_no_2_tors, 470730.ba1
470766c1, Zha16_no_2_tors, 470766.c1
470838d1, Zha16_no_2_tors, 470838.d1
470846e1, Zha16_no_2_tors, 470846.e1
470858a1, Zha16_no_2_tors, 470858.a1
470883b1, Zha16_no_2_tors, 470883.b1
470883e1, Zha16_no_2_tors, 470883.e1
470886a1, Zha16_no_2_tors, 470886.a1
470899b1, Zha16_no_2_tors, 470899.b1
470981a1, Zha16_no_2_tors, 470981.a1
470981c1, Zha16_no_2_tors, 470981.c1
470998a1, Zha16_no_2_tors, 470998.a1
471022a1, Zha16_no_2_tors, 471022.a1
471045b1, Zha16_no_2_tors, 471045.b1
471045c1, Zha16_no_2_tors, 471045.c1
471046c1, Zha16_no_2_tors, 471046.c1
471106a1, Zha16_no_2_tors, 471106.a1
471110a1, Zha16_no_2_tors, 471110.a1
471163d1, Zha16_no_2_tors, 471163.d1
471198a1, Zha16_no_2_tors, 471198.a1
471198b1, Zha16_no_2_tors, 471198.b1
471198f1, Zha16_no_2_tors, 471198.f1
471202a1, Zha16_no_2_tors, 471202.a1
471206a1, Zha16_no_2_tors, 471206.a1
471206c1, Zha16_no_2_tors, 471206.c1
471230c1, Zha16_no_2_tors, 471230.c1
471298a1, Zha16_no_2_tors, 471298.a1
471306b1, Zha16_no_2_tors, 471306.b1
471314d1, Zha16_no_2_tors, 471314.d1
471381a1, Zha16_no_2_tors, 471381.a1
471390a1, Zha16_no_2_tors, 471390.a1
471406a1, Zha16_no_2_tors, 471406.a1
471406b1, Zha16_no_2_tors, 471406.b1
471477d1, Zha16_no_2_tors, 471477.d1
471498b1, Zha16_no_2_tors, 471498.b1
471526b1, Zha16_no_2_tors, 471526.b1
471530d1, Zha16_no_2_tors, 471530.d1
471570h1, Zha16_no_2_tors, 471570.h1
471570s1, Zha16_no_2_tors, 471570.s1
471661a1, Zha16_no_2_tors, 471661.a1
471666a1, Zha16_no_2_tors, 471666.a1
471666b1, Zha16_no_2_tors, 471666.b1
471713b1, Zha16_no_2_tors, 471713.b1
471734a1, Zha16_no_2_tors, 471734.a1
471738a1, Zha16_no_2_tors, 471738.a1
471746e1, Zha16_no_2_tors, 471746.e1
471766a1, Zha16_no_2_tors, 471766.a1
471783d1, Zha16_no_2_tors, 471783.d1
471814d1, Zha16_no_2_tors, 471814.d1
471823b1, Zha16_no_2_tors, 471823.b1
471835e1, Zha16_no_2_tors, 471835.e1
471842e1, Zha16_no_2_tors, 471842.e1
471858a1, Zha16_no_2_tors, 471858.a1
471859a1, Zha16_no_2_tors, 471859.a1
471859b1, Zha16_no_2_tors, 471859.b1
471878e1, Zha16_no_2_tors, 471878.e1
471885a1, Zha16_no_2_tors, 471885.a1
471914a1, Zha16_no_2_tors, 471914.a1
471922c1, Zha16_no_2_tors, 471922.c1
471922d1, Zha16_no_2_tors, 471922.d1
471963b1, Zha16_no_2_tors, 471963.b1
472035b1, Zha16_no_2_tors, 472035.b1
472069a1, Zha16_no_2_tors, 472069.a1
472099c1, Zha16_no_2_tors, 472099.c1
472146b1, Zha16_no_2_tors, 472146.b1
472177a1, Zha16_no_2_tors, 472177.a1
472179a1, Zha16_no_2_tors, 472179.a1
472205a1, Zha16_no_2_tors, 472205.a1
472206b1, Zha16_no_2_tors, 472206.b1
472206f1, Zha16_no_2_tors, 472206.f1
472227a1, Zha16_no_2_tors, 472227.a1
472233a1, Zha16_no_2_tors, 472233.a1
472259a1, Zha16_no_2_tors, 472259.a1
472267a1, Zha16_no_2_tors, 472267.a1
472282b1, Zha16_no_2_tors, 472282.b1
472291a1, Zha16_no_2_tors, 472291.a1
472386c1, Zha16_no_2_tors, 472386.c1
472389b1, Zha16_no_2_tors, 472389.b1
472389c1, Zha16_no_2_tors, 472389.c1
472395e1, Zha16_no_2_tors, 472395.e1
472443a1, Zha16_no_2_tors, 472443.a1
472467d1, Zha16_no_2_tors, 472467.d1
472470b1, Zha16_no_2_tors, 472470.b1
472501a1, Zha16_no_2_tors, 472501.a1
472506b1, Zha16_no_2_tors, 472506.b1
472533a1, Zha16_no_2_tors, 472533.a1
472538b1, Zha16_no_2_tors, 472538.b1
472538c1, Zha16_no_2_tors, 472538.c1
472542b1, Zha16_no_2_tors, 472542.b1
472578i1, Zha16_no_2_tors, 472578.i1
472670g1, Zha16_no_2_tors, 472670.g1
472702b1, Zha16_no_2_tors, 472702.b1
472715b1, Zha16_no_2_tors, 472715.b1
472742a1, Zha16_no_2_tors, 472742.a1
472742b1, Zha16_no_2_tors, 472742.b1
472746a1, Zha16_no_2_tors, 472746.a1
472749c1, Zha16_no_2_tors, 472749.c1
472755a1, Zha16_no_2_tors, 472755.a1
472766d1, Zha16_no_2_tors, 472766.d1
472766e1, Zha16_no_2_tors, 472766.e1
472781a1, Zha16_no_2_tors, 472781.a1
472803a1, Zha16_no_2_tors, 472803.a1
472814a1, Zha16_no_2_tors, 472814.a1
472857f1, Zha16_no_2_tors, 472857.f1
472870b1, Zha16_no_2_tors, 472870.b1
472918a1, Zha16_no_2_tors, 472918.a1
472930g1, Zha16_no_2_tors, 472930.g1
472983b1, Zha16_no_2_tors, 472983.b1
472987b1, Zha16_no_2_tors, 472987.b1
472987c1, Zha16_no_2_tors, 472987.c1
473002a1, Zha16_no_2_tors, 473002.a1
473010c1, Zha16_no_2_tors, 473010.c1
473034a1, Zha16_no_2_tors, 473034.a1
473059a1, Zha16_no_2_tors, 473059.a1
473091b1, Zha16_no_2_tors, 473091.b1
473097a1, Zha16_no_2_tors, 473097.a1
473107a1, Zha16_no_2_tors, 473107.a1
473107c1, Zha16_no_2_tors, 473107.c1
473127a1, Zha16_no_2_tors, 473127.a1
473154a1, Zha16_no_2_tors, 473154.a1
473154g1, Zha16_no_2_tors, 473154.g1
473154m1, Zha16_no_2_tors, 473154.m1
473154r1, Zha16_no_2_tors, 473154.r1
473154s1, Zha16_no_2_tors, 473154.s1
473154y1, Zha16_no_2_tors, 473154.y1
473158a1, Zha16_no_2_tors, 473158.a1
473165b1, Zha16_no_2_tors, 473165.b1
473186e1, Zha16_no_2_tors, 473186.e1
473186i1, Zha16_no_2_tors, 473186.i1
473186k1, Zha16_no_2_tors, 473186.k1
473187e1, Zha16_no_2_tors, 473187.e1
473190b1, Zha16_no_2_tors, 473190.b1
473254a1, Zha16_no_2_tors, 473254.a1
473258b1, Zha16_no_2_tors, 473258.b1
473258c1, Zha16_no_2_tors, 473258.c1
473258h1, Zha16_no_2_tors, 473258.h1
473277b1, Zha16_no_2_tors, 473277.b1
473286e1, Zha16_no_2_tors, 473286.e1
473286r1, Zha16_no_2_tors, 473286.r1
473290d1, Zha16_no_2_tors, 473290.d1
473290i1, Zha16_no_2_tors, 473290.i1
473330q1, Zha16_no_2_tors, 473330.q1
473358g1, Zha16_no_2_tors, 473358.g1
473390d1, Zha16_no_2_tors, 473390.d1
473395a1, Zha16_no_2_tors, 473395.a1
473422a1, Zha16_no_2_tors, 473422.a1
473451a1, Zha16_no_2_tors, 473451.a1
473451e1, Zha16_no_2_tors, 473451.e1
473474a1, Zha16_no_2_tors, 473474.a1
473491a1, Zha16_no_2_tors, 473491.a1
473518b1, Zha16_no_2_tors, 473518.b1
473541c1, Zha16_no_2_tors, 473541.c1
473565b1, Zha16_no_2_tors, 473565.b1
473577a1, Zha16_no_2_tors, 473577.a1
473590d1, Zha16_no_2_tors, 473590.d1
473603d1, Zha16_no_2_tors, 473603.d1
473610b1, Zha16_no_2_tors, 473610.b1
473657a1, Zha16_no_2_tors, 473657.a1
473690l1, Zha16_no_2_tors, 473690.l1
473690m1, Zha16_no_2_tors, 473690.m1
473718a1, Zha16_no_2_tors, 473718.a1
473718b1, Zha16_no_2_tors, 473718.b1
473755a1, Zha16_no_2_tors, 473755.a1
473762a1, Zha16_no_2_tors, 473762.a1
473795a1, Zha16_no_2_tors, 473795.a1
473799a1, Zha16_no_2_tors, 473799.a1
473811a1, Zha16_no_2_tors, 473811.a1
473834a1, Zha16_no_2_tors, 473834.a1
473858b1, Zha16_no_2_tors, 473858.b1
473858j1, Zha16_no_2_tors, 473858.j1
473874e1, Zha16_no_2_tors, 473874.e1
473903a1, Zha16_no_2_tors, 473903.a1
473910e1, Zha16_no_2_tors, 473910.e1
473926a1, Zha16_no_2_tors, 473926.a1
473926b1, Zha16_no_2_tors, 473926.b1
473965a1, Zha16_no_2_tors, 473965.a1
473970l1, Zha16_no_2_tors, 473970.l1
473970bk1, Zha16_no_2_tors, 473970.bk1
473979a1, Zha16_no_2_tors, 473979.a1
473979c1, Zha16_no_2_tors, 473979.c1
473995b1, Zha16_no_2_tors, 473995.b1
473995d1, Zha16_no_2_tors, 473995.d1
474005b1, Zha16_no_2_tors, 474005.b1
474006q1, Zha16_no_2_tors, 474006.q1
474006be1, Zha16_no_2_tors, 474006.be1
474018c1, Zha16_no_2_tors, 474018.c1
474019a1, Zha16_no_2_tors, 474019.a1
474019c1, Zha16_no_2_tors, 474019.c1
474034a1, Zha16_no_2_tors, 474034.a1
474041a1, Zha16_no_2_tors, 474041.a1
474089c1, Zha16_no_2_tors, 474089.c1
474090c1, Zha16_no_2_tors, 474090.c1
474154e1, Zha16_no_2_tors, 474154.e1
474166b1, Zha16_no_2_tors, 474166.b1
474166e1, Zha16_no_2_tors, 474166.e1
474170a1, Zha16_no_2_tors, 474170.a1
474195e1, Zha16_no_2_tors, 474195.e1
474239a1, Zha16_no_2_tors, 474239.a1
474262a1, Zha16_no_2_tors, 474262.a1
474270g1, Zha16_no_2_tors, 474270.g1
474331c1, Zha16_no_2_tors, 474331.c1
474362b1, Zha16_no_2_tors, 474362.b1
474373a1, Zha16_no_2_tors, 474373.a1
474374a1, Zha16_no_2_tors, 474374.a1
474387a1, Zha16_no_2_tors, 474387.a1
474445a1, Zha16_no_2_tors, 474445.a1
474446a1, Zha16_no_2_tors, 474446.a1
474505d1, Zha16_no_2_tors, 474505.d1
474590a1, Zha16_no_2_tors, 474590.a1
474603b1, Zha16_no_2_tors, 474603.b1
474621a1, Zha16_no_2_tors, 474621.a1
474621h1, Zha16_no_2_tors, 474621.h1
474622a1, Zha16_no_2_tors, 474622.a1
474630f1, Zha16_no_2_tors, 474630.f1
474630g1, Zha16_no_2_tors, 474630.g1
474638a1, Zha16_no_2_tors, 474638.a1
474690d1, Zha16_no_2_tors, 474690.d1
474713a1, Zha16_no_2_tors, 474713.a1
474713b1, Zha16_no_2_tors, 474713.b1
474747i1, Zha16_no_2_tors, 474747.i1
474755a1, Zha16_no_2_tors, 474755.a1
474770e1, Zha16_no_2_tors, 474770.e1
474782a1, Zha16_no_2_tors, 474782.a1
474821a1, Zha16_no_2_tors, 474821.a1
474851a1, Zha16_no_2_tors, 474851.a1
474861c1, Zha16_no_2_tors, 474861.c1
474886a1, Zha16_no_2_tors, 474886.a1
474909b1, Zha16_no_2_tors, 474909.b1
474915a1, Zha16_no_2_tors, 474915.a1
474922a1, Zha16_no_2_tors, 474922.a1
474946a1, Zha16_no_2_tors, 474946.a1
474963b1, Zha16_no_2_tors, 474963.b1
475003a1, Zha16_no_2_tors, 475003.a1
475003b1, Zha16_no_2_tors, 475003.b1
475019c1, Zha16_no_2_tors, 475019.c1
475098d1, Zha16_no_2_tors, 475098.d1
475115a1, Zha16_no_2_tors, 475115.a1
475134f1, Zha16_no_2_tors, 475134.f1
475206b1, Zha16_no_2_tors, 475206.b1
475210a1, Zha16_no_2_tors, 475210.a1
475210c1, Zha16_no_2_tors, 475210.c1
475230e1, Zha16_no_2_tors, 475230.e1
475230t1, Zha16_no_2_tors, 475230.t1
475230y1, Zha16_no_2_tors, 475230.y1
475230bl1, Zha16_no_2_tors, 475230.bl1
475235c1, Zha16_no_2_tors, 475235.c1
475323b1, Zha16_no_2_tors, 475323.b1
475342a1, Zha16_no_2_tors, 475342.a1
475373a1, Zha16_no_2_tors, 475373.a1
475374c1, Zha16_no_2_tors, 475374.c1
475387a1, Zha16_no_2_tors, 475387.a1
475451b1, Zha16_no_2_tors, 475451.b1
475482c1, Zha16_no_2_tors, 475482.c1
475486a1, Zha16_no_2_tors, 475486.a1
475494c1, Zha16_no_2_tors, 475494.c1
475494g1, Zha16_no_2_tors, 475494.g1
475514a1, Zha16_no_2_tors, 475514.a1
475518b1, Zha16_no_2_tors, 475518.b1
475570b1, Zha16_no_2_tors, 475570.b1
475570d1, Zha16_no_2_tors, 475570.d1
475579a1, Zha16_no_2_tors, 475579.a1
475586a1, Zha16_no_2_tors, 475586.a1
475606a1, Zha16_no_2_tors, 475606.a1
475618g1, Zha16_no_2_tors, 475618.g1
475629m1, Zha16_no_2_tors, 475629.m1
475629n1, Zha16_no_2_tors, 475629.n1
475633a1, Zha16_no_2_tors, 475633.a1
475666b1, Zha16_no_2_tors, 475666.b1
475678a1, Zha16_no_2_tors, 475678.a1
475705a1, Zha16_no_2_tors, 475705.a1
475707a1, Zha16_no_2_tors, 475707.a1
475726a1, Zha16_no_2_tors, 475726.a1
475726d1, Zha16_no_2_tors, 475726.d1
475734c1, Zha16_no_2_tors, 475734.c1
475734d1, Zha16_no_2_tors, 475734.d1
475743a1, Zha16_no_2_tors, 475743.a1
475755j1, Zha16_no_2_tors, 475755.j1
475757b1, Zha16_no_2_tors, 475757.b1
475782a1, Zha16_no_2_tors, 475782.a1
475782b1, Zha16_no_2_tors, 475782.b1
475905a1, Zha16_no_2_tors, 475905.a1
475934a1, Zha16_no_2_tors, 475934.a1
475939c1, Zha16_no_2_tors, 475939.c1
475942b1, Zha16_no_2_tors, 475942.b1
475959a1, Zha16_no_2_tors, 475959.a1
475962b1, Zha16_no_2_tors, 475962.b1
475970d1, Zha16_no_2_tors, 475970.d1
475995b1, Zha16_no_2_tors, 475995.b1
476034c1, Zha16_no_2_tors, 476034.c1
476042c1, Zha16_no_2_tors, 476042.c1
476045c1, Zha16_no_2_tors, 476045.c1
476061c1, Zha16_no_2_tors, 476061.c1
476134a1, Zha16_no_2_tors, 476134.a1
476139a1, Zha16_no_2_tors, 476139.a1
476142b1, Zha16_no_2_tors, 476142.b1
476195a1, Zha16_no_2_tors, 476195.a1
476195c1, Zha16_no_2_tors, 476195.c1
476202b1, Zha16_no_2_tors, 476202.b1
476286b1, Zha16_no_2_tors, 476286.b1
476294b1, Zha16_no_2_tors, 476294.b1
476310c1, Zha16_no_2_tors, 476310.c1
476310d1, Zha16_no_2_tors, 476310.d1
476349b1, Zha16_no_2_tors, 476349.b1
476358a1, Zha16_no_2_tors, 476358.a1
476387a1, Zha16_no_2_tors, 476387.a1
476394b1, Zha16_no_2_tors, 476394.b1
476441b1, Zha16_no_2_tors, 476441.b1
476441d1, Zha16_no_2_tors, 476441.d1
476445c1, Zha16_no_2_tors, 476445.c1
476459a1, Zha16_no_2_tors, 476459.a1
476466b1, Zha16_no_2_tors, 476466.b1
476490c1, Zha16_no_2_tors, 476490.c1
476490m1, Zha16_no_2_tors, 476490.m1
476529c1, Zha16_no_2_tors, 476529.c1
476531a1, Zha16_no_2_tors, 476531.a1
476630n1, Zha16_no_2_tors, 476630.n1
476637b1, Zha16_no_2_tors, 476637.b1
476638a1, Zha16_no_2_tors, 476638.a1
476646b1, Zha16_no_2_tors, 476646.b1
476666a1, Zha16_no_2_tors, 476666.a1
476690a1, Zha16_no_2_tors, 476690.a1
476691a1, Zha16_no_2_tors, 476691.a1
476718j1, Zha16_no_2_tors, 476718.j1
476718o1, Zha16_no_2_tors, 476718.o1
476738a1, Zha16_no_2_tors, 476738.a1
476742c1, Zha16_no_2_tors, 476742.c1
476762a1, Zha16_no_2_tors, 476762.a1
476762e1, Zha16_no_2_tors, 476762.e1
476765c1, Zha16_no_2_tors, 476765.c1
476778b1, Zha16_no_2_tors, 476778.b1
476782c1, Zha16_no_2_tors, 476782.c1
476787a1, Zha16_no_2_tors, 476787.a1
476794b1, Zha16_no_2_tors, 476794.b1
476810b1, Zha16_no_2_tors, 476810.b1
476818b1, Zha16_no_2_tors, 476818.b1
476866a1, Zha16_no_2_tors, 476866.a1
476882c1, Zha16_no_2_tors, 476882.c1
476898b1, Zha16_no_2_tors, 476898.b1
476905b1, Zha16_no_2_tors, 476905.b1
476905i1, Zha16_no_2_tors, 476905.i1
476905j1, Zha16_no_2_tors, 476905.j1
476958c1, Zha16_no_2_tors, 476958.c1
476965a1, Zha16_no_2_tors, 476965.a1
476979a1, Zha16_no_2_tors, 476979.a1
476985b1, Zha16_no_2_tors, 476985.b1
476986a1, Zha16_no_2_tors, 476986.a1
476990b1, Zha16_no_2_tors, 476990.b1
477007a1, Zha16_no_2_tors, 477007.a1
477061a1, Zha16_no_2_tors, 477061.a1
477066a1, Zha16_no_2_tors, 477066.a1
477078r1, Zha16_no_2_tors, 477078.r1
477106c1, Zha16_no_2_tors, 477106.c1
477110a1, Zha16_no_2_tors, 477110.a1
477123a1, Zha16_no_2_tors, 477123.a1
477134d1, Zha16_no_2_tors, 477134.d1
477165c1, Zha16_no_2_tors, 477165.c1
477167b1, Zha16_no_2_tors, 477167.b1
477187a1, Zha16_no_2_tors, 477187.a1
477190e1, Zha16_no_2_tors, 477190.e1
477210c1, Zha16_no_2_tors, 477210.c1
477218a1, Zha16_no_2_tors, 477218.a1
477218b1, Zha16_no_2_tors, 477218.b1
477267c1, Zha16_no_2_tors, 477267.c1
477269a1, Zha16_no_2_tors, 477269.a1
477274b1, Zha16_no_2_tors, 477274.b1
477278b1, Zha16_no_2_tors, 477278.b1
477282a1, Zha16_no_2_tors, 477282.a1
477282f1, Zha16_no_2_tors, 477282.f1
477282l1, Zha16_no_2_tors, 477282.l1
477282u1, Zha16_no_2_tors, 477282.u1
477283b1, Zha16_no_2_tors, 477283.b1
477290d1, Zha16_no_2_tors, 477290.d1
477294b1, Zha16_no_2_tors, 477294.b1
477294d1, Zha16_no_2_tors, 477294.d1
477294f1, Zha16_no_2_tors, 477294.f1
477318j1, Zha16_no_2_tors, 477318.j1
477318m1, Zha16_no_2_tors, 477318.m1
477370a1, Zha16_no_2_tors, 477370.a1
477379a1, Zha16_no_2_tors, 477379.a1
477394e1, Zha16_no_2_tors, 477394.e1
477410a1, Zha16_no_2_tors, 477410.a1
477421a1, Zha16_no_2_tors, 477421.a1
477427a1, Zha16_no_2_tors, 477427.a1
477435a1, Zha16_no_2_tors, 477435.a1
477445b1, Zha16_no_2_tors, 477445.b1
477462e1, Zha16_no_2_tors, 477462.e1
477474a1, Zha16_no_2_tors, 477474.a1
477474o1, Zha16_no_2_tors, 477474.o1
477509b1, Zha16_no_2_tors, 477509.b1
477519d1, Zha16_no_2_tors, 477519.d1
477538c1, Zha16_no_2_tors, 477538.c1
477547b1, Zha16_no_2_tors, 477547.b1
477570e1, Zha16_no_2_tors, 477570.e1
477570f1, Zha16_no_2_tors, 477570.f1
477573a1, Zha16_no_2_tors, 477573.a1
477598g1, Zha16_no_2_tors, 477598.g1
477610b1, Zha16_no_2_tors, 477610.b1
477646a1, Zha16_no_2_tors, 477646.a1
477646c1, Zha16_no_2_tors, 477646.c1
477651c1, Zha16_no_2_tors, 477651.c1
477663a1, Zha16_no_2_tors, 477663.a1
477667a1, Zha16_no_2_tors, 477667.a1
477670c1, Zha16_no_2_tors, 477670.c1
477670e1, Zha16_no_2_tors, 477670.e1
477682a1, Zha16_no_2_tors, 477682.a1
477685b1, Zha16_no_2_tors, 477685.b1
477715a1, Zha16_no_2_tors, 477715.a1
477719a1, Zha16_no_2_tors, 477719.a1
477730c1, Zha16_no_2_tors, 477730.c1
477730o1, Zha16_no_2_tors, 477730.o1
477755a1, Zha16_no_2_tors, 477755.a1
477771b1, Zha16_no_2_tors, 477771.b1
477789b1, Zha16_no_2_tors, 477789.b1
477795c1, Zha16_no_2_tors, 477795.c1
477807c1, Zha16_no_2_tors, 477807.c1
477849a1, Zha16_no_2_tors, 477849.a1
477866c1, Zha16_no_2_tors, 477866.c1
477939b1, Zha16_no_2_tors, 477939.b1
477942a1, Zha16_no_2_tors, 477942.a1
477942c1, Zha16_no_2_tors, 477942.c1
477979a1, Zha16_no_2_tors, 477979.a1
477993b1, Zha16_no_2_tors, 477993.b1
477993c1, Zha16_no_2_tors, 477993.c1
478018c1, Zha16_no_2_tors, 478018.c1
478038a1, Zha16_no_2_tors, 478038.a1
478055c1, Zha16_no_2_tors, 478055.c1
478127a1, Zha16_no_2_tors, 478127.a1
478135a1, Zha16_no_2_tors, 478135.a1
478155f1, Zha16_no_2_tors, 478155.f1
478205b1, Zha16_no_2_tors, 478205.b1
478205c1, Zha16_no_2_tors, 478205.c1
478226a1, Zha16_no_2_tors, 478226.a1
478267a1, Zha16_no_2_tors, 478267.a1
478290i1, Zha16_no_2_tors, 478290.i1
478330g1, Zha16_no_2_tors, 478330.g1
478345a1, Zha16_no_2_tors, 478345.a1
478362d1, Zha16_no_2_tors, 478362.d1
478378a1, Zha16_no_2_tors, 478378.a1
478382a1, Zha16_no_2_tors, 478382.a1
478406a1, Zha16_no_2_tors, 478406.a1
478423d1, Zha16_no_2_tors, 478423.d1
478430a1, Zha16_no_2_tors, 478430.a1
478435a1, Zha16_no_2_tors, 478435.a1
478443a1, Zha16_no_2_tors, 478443.a1
478443b1, Zha16_no_2_tors, 478443.b1
478478k1, Zha16_no_2_tors, 478478.k1
478490f1, Zha16_no_2_tors, 478490.f1
478501a1, Zha16_no_2_tors, 478501.a1
478535b1, Zha16_no_2_tors, 478535.b1
478547b1, Zha16_no_2_tors, 478547.b1
478563a1, Zha16_no_2_tors, 478563.a1
478605d1, Zha16_no_2_tors, 478605.d1
478610e1, Zha16_no_2_tors, 478610.e1
478610g1, Zha16_no_2_tors, 478610.g1
478619a1, Zha16_no_2_tors, 478619.a1
478670b1, Zha16_no_2_tors, 478670.b1
478734b1, Zha16_no_2_tors, 478734.b1
478742b1, Zha16_no_2_tors, 478742.b1
478742k1, Zha16_no_2_tors, 478742.k1
478749b1, Zha16_no_2_tors, 478749.b1
478790d1, Zha16_no_2_tors, 478790.d1
478790f1, Zha16_no_2_tors, 478790.f1
478790g1, Zha16_no_2_tors, 478790.g1
478794c1, Zha16_no_2_tors, 478794.c1
478835a1, Zha16_no_2_tors, 478835.a1
478870a1, Zha16_no_2_tors, 478870.a1
478915a1, Zha16_no_2_tors, 478915.a1
478923f1, Zha16_no_2_tors, 478923.f1
478934d1, Zha16_no_2_tors, 478934.d1
478934e1, Zha16_no_2_tors, 478934.e1
478939a1, Zha16_no_2_tors, 478939.a1
478969a1, Zha16_no_2_tors, 478969.a1
478973a1, Zha16_no_2_tors, 478973.a1
478995e1, Zha16_no_2_tors, 478995.e1
479010d1, Zha16_no_2_tors, 479010.d1
479015b1, Zha16_no_2_tors, 479015.b1
479114a1, Zha16_no_2_tors, 479114.a1
479130b1, Zha16_no_2_tors, 479130.b1
479138c1, Zha16_no_2_tors, 479138.c1
479139a1, Zha16_no_2_tors, 479139.a1
479154b1, Zha16_no_2_tors, 479154.b1
479154e1, Zha16_no_2_tors, 479154.e1
479210a1, Zha16_no_2_tors, 479210.a1
479230a1, Zha16_no_2_tors, 479230.a1
479254a1, Zha16_no_2_tors, 479254.a1
479270d1, Zha16_no_2_tors, 479270.d1
