curve_label,twist,reason,algorithm1_failure_class
230885a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
230885a1,229,UPSTREAM_BASE_REMOVAL,A3_ONLY
230885a1,461,UPSTREAM_BASE_REMOVAL,A3_ONLY
230885a1,601,UPSTREAM_BASE_REMOVAL,A3_ONLY
230885a1,649,UPSTREAM_BASE_REMOVAL,A3_ONLY
230885a1,869,UPSTREAM_BASE_REMOVAL,A3_ONLY
230926e1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
230926e1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
230926e1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
231539a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
231539a1,221,UPSTREAM_BASE_REMOVAL,A3_ONLY
231539a1,421,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,101,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,173,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,197,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,397,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,577,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
231587a1,877,UPSTREAM_BASE_REMOVAL,A3_ONLY
232165d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
232165d1,29,UPSTREAM_BASE_REMOVAL,A3_ONLY
232165d1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
232165d1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
232165d1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
232165d1,829,UPSTREAM_BASE_REMOVAL,A3_ONLY
232165d1,901,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,385,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,433,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,457,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,481,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,497,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,649,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,697,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
232534a1,913,UPSTREAM_BASE_REMOVAL,A3_ONLY
232595c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
232595c1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
232595c1,709,UPSTREAM_BASE_REMOVAL,A3_ONLY
232595c1,749,UPSTREAM_BASE_REMOVAL,A3_ONLY
232595c1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
232606b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
232606b1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
232606b1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
232606b1,785,UPSTREAM_BASE_REMOVAL,A3_ONLY
232606b1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
233390c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
233390c1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
233390c1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
233390c1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
233390c1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
233390c1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
233390c1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
233390c1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
233618d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
233618d1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
233705a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
233705a1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
233705a1,109,UPSTREAM_BASE_REMOVAL,A3_ONLY
233705a1,181,UPSTREAM_BASE_REMOVAL,A3_ONLY
233705a1,229,UPSTREAM_BASE_REMOVAL,A3_ONLY
233705a1,269,UPSTREAM_BASE_REMOVAL,A3_ONLY
233705a1,461,UPSTREAM_BASE_REMOVAL,A3_ONLY
233705a1,541,UPSTREAM_BASE_REMOVAL,A3_ONLY
233705a1,661,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,713,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
233846a1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
234766e1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
234766e1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
234766e1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
234766e1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
234766e1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
234766e1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
234814c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
234814c1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
234814c1,313,UPSTREAM_BASE_REMOVAL,A3_ONLY
234814c1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
234814c1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
234814c1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
234814c1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
234814c1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,193,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,313,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
234854c1,977,UPSTREAM_BASE_REMOVAL,A3_ONLY
234938d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
234938d1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
234938d1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
234938d1,697,UPSTREAM_BASE_REMOVAL,A3_ONLY
235090d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
235090d1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
235090d1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
235090d1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
235090d1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
235090d1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
235090d1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
235090d1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,65,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,209,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,265,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,305,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,329,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,385,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,433,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,457,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,473,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,577,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,665,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,689,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,793,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,817,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,865,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,889,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,913,UPSTREAM_BASE_REMOVAL,A3_ONLY
235154a1,985,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,5,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,173,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,205,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,253,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,421,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,541,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,565,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,653,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,865,UPSTREAM_BASE_REMOVAL,A3_ONLY
235259a1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
235510q1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
235510q1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
235510q1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
235510q1,889,UPSTREAM_BASE_REMOVAL,A3_ONLY
235646a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
235646a1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
235646a1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
235646a1,553,UPSTREAM_BASE_REMOVAL,A3_ONLY
235646a1,593,UPSTREAM_BASE_REMOVAL,A3_ONLY
235646a1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
235646a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
235646a1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
235790m1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
235802b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
235802b1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
235802b1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
235802b1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
235802b1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
236009a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
236009a1,97,UPSTREAM_BASE_REMOVAL,A3_ONLY
236009a1,149,UPSTREAM_BASE_REMOVAL,A3_ONLY
236009a1,269,UPSTREAM_BASE_REMOVAL,A3_ONLY
236009a1,293,UPSTREAM_BASE_REMOVAL,A3_ONLY
236009a1,317,UPSTREAM_BASE_REMOVAL,A3_ONLY
236009a1,493,UPSTREAM_BASE_REMOVAL,A3_ONLY
236009a1,733,UPSTREAM_BASE_REMOVAL,A3_ONLY
236009a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
236135c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
236135c1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
236135c1,61,UPSTREAM_BASE_REMOVAL,A3_ONLY
236135c1,229,UPSTREAM_BASE_REMOVAL,A3_ONLY
236135c1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
236135c1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
236194c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
236194c1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
236194c1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
236194c1,505,UPSTREAM_BASE_REMOVAL,A3_ONLY
236194c1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
236194c1,865,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,61,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,277,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,373,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,433,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,601,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,649,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,737,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,757,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,829,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
236197c1,997,UPSTREAM_BASE_REMOVAL,A3_ONLY
236330a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
236330a1,209,UPSTREAM_BASE_REMOVAL,A3_ONLY
236330a1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
236330a1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
236330a1,481,UPSTREAM_BASE_REMOVAL,A3_ONLY
236330a1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
236330a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
236330a1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
236330a1,889,UPSTREAM_BASE_REMOVAL,A3_ONLY
236570b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
236570b1,329,UPSTREAM_BASE_REMOVAL,A3_ONLY
236570b1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
236570b1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
236570b1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
236570b1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,601,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
236722c1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,29,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,61,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,109,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,161,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,221,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,301,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,329,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,421,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,461,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,509,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,689,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,721,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,901,UPSTREAM_BASE_REMOVAL,A3_ONLY
236755b1,989,UPSTREAM_BASE_REMOVAL,A3_ONLY
236782e1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
236782e1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
237194a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
237194a1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
237194a1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
237194a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
237194a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
237194a1,601,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,97,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,553,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,577,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,721,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
237746b1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
237898a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
237898a1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
237898a1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
237898a1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
237898a1,713,UPSTREAM_BASE_REMOVAL,A3_ONLY
237898a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
237898a1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
238051b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
238051b1,157,UPSTREAM_BASE_REMOVAL,A3_ONLY
238051b1,389,UPSTREAM_BASE_REMOVAL,A3_ONLY
238051b1,973,UPSTREAM_BASE_REMOVAL,A3_ONLY
238118f1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
238118f1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
238118f1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
238118f1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
238118f1,601,UPSTREAM_BASE_REMOVAL,A3_ONLY
238118f1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
238118f1,689,UPSTREAM_BASE_REMOVAL,A3_ONLY
238118f1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
238595b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
238595b1,149,UPSTREAM_BASE_REMOVAL,A3_ONLY
238595b1,421,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,209,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,649,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,737,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,913,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
238862g1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
239309a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
239309a1,389,UPSTREAM_BASE_REMOVAL,A3_ONLY
239309a1,905,UPSTREAM_BASE_REMOVAL,A3_ONLY
239309a1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
239366a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
239366a1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
239366a1,313,UPSTREAM_BASE_REMOVAL,A3_ONLY
239366a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
239366a1,457,UPSTREAM_BASE_REMOVAL,A3_ONLY
239366a1,473,UPSTREAM_BASE_REMOVAL,A3_ONLY
239366a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,37,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,53,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,157,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,221,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,301,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,421,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,433,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,553,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,581,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,757,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,773,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,793,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,797,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,829,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,889,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,917,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,949,UPSTREAM_BASE_REMOVAL,A3_ONLY
239437a1,973,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,185,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,193,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,305,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,457,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,577,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,745,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,865,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
240386a1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
240422c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
240422c1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
240422c1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
240422c1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,497,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,593,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,721,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
240634d1,913,UPSTREAM_BASE_REMOVAL,A3_ONLY
240653a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
240653a1,193,UPSTREAM_BASE_REMOVAL,A3_ONLY
240653a1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
240653a1,373,UPSTREAM_BASE_REMOVAL,A3_ONLY
240653a1,653,UPSTREAM_BASE_REMOVAL,A3_ONLY
240653a1,701,UPSTREAM_BASE_REMOVAL,A3_ONLY
240670a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
240670a1,209,UPSTREAM_BASE_REMOVAL,A3_ONLY
240670a1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
240670a1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,193,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,505,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,865,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,905,UPSTREAM_BASE_REMOVAL,A3_ONLY
240674a1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
240709a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
240709a1,65,UPSTREAM_BASE_REMOVAL,A3_ONLY
240709a1,445,UPSTREAM_BASE_REMOVAL,A3_ONLY
240709a1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
240709a1,821,UPSTREAM_BASE_REMOVAL,A3_ONLY
240802a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
