curve_label,lmfdb_label,source,conductor,old_twist_count,new_twist_count,removed_twist_count,added_twist_count,net_delta,algorithm2_class
218954b1,218954.a1,Zha16_no_2_tors,218954,9,9,0,0,0,UNCHANGED
218959a1,218959.a1,Zha16_no_2_tors,218959,22,22,0,0,0,UNCHANGED
218998c1,218998.c1,Zha16_no_2_tors,218998,10,8,2,0,-2,SHRINK_ONLY
219003c1,219003.d1,Zha16_no_2_tors,219003,10,10,0,0,0,UNCHANGED
219014a1,219014.a1,Zha16_no_2_tors,219014,14,14,0,0,0,UNCHANGED
219021a1,219021.a1,Zha16_no_2_tors,219021,8,8,0,0,0,UNCHANGED
219021b1,219021.b1,Zha16_no_2_tors,219021,10,10,0,0,0,UNCHANGED
219066d1,219066.o1,Zha16_no_2_tors,219066,3,3,0,0,0,UNCHANGED
219066g1,219066.k1,Zha16_no_2_tors,219066,3,3,0,0,0,UNCHANGED
219110b1,219110.a1,Zha16_no_2_tors,219110,10,7,3,0,-3,SHRINK_ONLY
219142b1,219142.a1,Zha16_no_2_tors,219142,2,2,0,0,0,UNCHANGED
219198bf1,219198.f1,Zha16_no_2_tors,219198,1,1,0,0,0,UNCHANGED
219198k1,219198.r1,Zha16_no_2_tors,219198,1,1,0,0,0,UNCHANGED
219210c1,219210.s1,Zha16_no_2_tors,219210,2,2,0,0,0,UNCHANGED
219210p1,219210.h1,Zha16_no_2_tors,219210,2,2,0,0,0,UNCHANGED
219219k1,219219.j1,Zha16_no_2_tors,219219,2,2,0,0,0,UNCHANGED
219230a1,219230.b1,Zha16_no_2_tors,219230,5,4,1,0,-1,SHRINK_ONLY
219235b1,219235.b1,Zha16_no_2_tors,219235,6,6,0,0,0,UNCHANGED
219274c1,219274.b1,Zha16_no_2_tors,219274,9,9,0,0,0,UNCHANGED
219333b1,219333.b1,Zha16_no_2_tors,219333,8,8,0,0,0,UNCHANGED
219355a1,219355.a1,Zha16_no_2_tors,219355,8,8,0,0,0,UNCHANGED
219358a1,219358.b1,Zha16_no_2_tors,219358,8,8,0,0,0,UNCHANGED
219358b1,219358.a1,Zha16_no_2_tors,219358,8,8,0,0,0,UNCHANGED
219378a1,219378.a1,CLZ20,219378,2,2,0,0,0,UNCHANGED
219381c1,219381.c1,Zha16_no_2_tors,219381,24,24,0,0,0,UNCHANGED
219386a1,219386.a1,Zha16_no_2_tors,219386,6,6,0,0,0,UNCHANGED
219394a1,219394.b1,Zha16_no_2_tors,219394,7,7,0,0,0,UNCHANGED
219410c1,219410.c1,Zha16_no_2_tors,219410,6,6,0,0,0,UNCHANGED
219426b1,219426.a1,CLZ20,219426,2,2,0,0,0,UNCHANGED
219430d1,219430.d1,Zha16_no_2_tors,219430,9,9,0,0,0,UNCHANGED
219435c1,219435.c1,Zha16_no_2_tors,219435,8,8,0,0,0,UNCHANGED
219477a1,219477.a1,CLZ20,219477,1,1,0,0,0,UNCHANGED
219482a1,219482.a1,Zha16_no_2_tors,219482,21,17,4,0,-4,SHRINK_ONLY
219507b1,219507.b2,CLZ20,219507,1,1,0,0,0,UNCHANGED
219526a1,219526.a1,Zha16_no_2_tors,219526,4,4,0,0,0,UNCHANGED
219527a1,219527.a1,CLZ20,219527,1,1,0,0,0,UNCHANGED
219534e1,219534.d1,Zha16_no_2_tors,219534,3,3,0,0,0,UNCHANGED
219538e1,219538.b1,Zha16_no_2_tors,219538,4,4,0,0,0,UNCHANGED
219553a1,219553.a1,Zha16_no_2_tors,219553,13,13,0,0,0,UNCHANGED
219558k1,219558.l1,Zha16_no_2_tors,219558,1,1,0,0,0,UNCHANGED
219558m1,219558.b1,Zha16_no_2_tors,219558,1,1,0,0,0,UNCHANGED
219558s1,219558.h1,Zha16_no_2_tors,219558,1,1,0,0,0,UNCHANGED
219559a1,219559.a1,Zha16_no_2_tors,219559,12,12,0,0,0,UNCHANGED
219570n1,219570.k1,Zha16_no_2_tors,219570,2,2,0,0,0,UNCHANGED
219570r1,219570.j1,Zha16_no_2_tors,219570,2,2,0,0,0,UNCHANGED
219586a1,219586.a1,Zha16_no_2_tors,219586,20,20,0,0,0,UNCHANGED
219590j1,219590.n1,Zha16_no_2_tors,219590,1,1,0,0,0,UNCHANGED
219603a1,219603.a1,Zha16_no_2_tors,219603,8,8,0,0,0,UNCHANGED
219606b1,219606.i1,Zha16_no_2_tors,219606,7,7,0,0,0,UNCHANGED
219606h1,219606.a1,Zha16_no_2_tors,219606,7,7,0,0,0,UNCHANGED
219643a1,219643.a2,CLZ20,219643,1,1,0,0,0,UNCHANGED
219702d1,219702.g1,Zha16_no_2_tors,219702,2,2,0,0,0,UNCHANGED
219722a1,219722.a1,Zha16_no_2_tors,219722,8,8,0,0,0,UNCHANGED
219741a1,219741.a1,Zha16_no_2_tors,219741,6,6,0,0,0,UNCHANGED
219747a1,219747.b1,CLZ20,219747,1,1,0,0,0,UNCHANGED
219755a1,219755.a1,Zha16_no_2_tors,219755,23,17,6,0,-6,SHRINK_ONLY
219774d1,219774.f1,Zha16_no_2_tors,219774,7,7,0,0,0,UNCHANGED
219802b1,219802.e1,Zha16_no_2_tors,219802,2,2,0,0,0,UNCHANGED
219867a1,219867.a1,Zha16_no_2_tors,219867,6,6,0,0,0,UNCHANGED
219882j1,219882.c1,Zha16_no_2_tors,219882,5,5,0,0,0,UNCHANGED
219890f1,219890.j1,Zha16_no_2_tors,219890,2,2,0,0,0,UNCHANGED
219893a1,219893.a2,CLZ20,219893,1,1,0,0,0,UNCHANGED
219894a1,219894.d1,Zha16_no_2_tors,219894,4,4,0,0,0,UNCHANGED
219894b1,219894.e1,Zha16_no_2_tors,219894,4,4,0,0,0,UNCHANGED
219913a1,219913.a1,Zha16_no_2_tors,219913,13,13,0,0,0,UNCHANGED
219947b1,219947.b1,Zha16_no_2_tors,219947,8,8,0,0,0,UNCHANGED
219990h1,219990.a1,Zha16_no_2_tors,219990,2,2,0,0,0,UNCHANGED
219995b1,219995.b1,Zha16_no_2_tors,219995,9,9,0,0,0,UNCHANGED
220011c1,220011.c1,Zha16_no_2_tors,220011,2,2,0,0,0,UNCHANGED
220026b1,220026.a1,Zha16_no_2_tors,220026,9,9,0,0,0,UNCHANGED
220062c1,220062.d1,Zha16_no_2_tors,220062,8,8,0,0,0,UNCHANGED
220062d1,220062.c1,Zha16_no_2_tors,220062,9,9,0,0,0,UNCHANGED
220062e1,220062.a1,Zha16_no_2_tors,220062,9,9,0,0,0,UNCHANGED
220066j1,220066.d1,Zha16_no_2_tors,220066,2,2,0,0,0,UNCHANGED
220083a1,220083.a1,Zha16_no_2_tors,220083,17,17,0,0,0,UNCHANGED
220101d1,220101.d1,Zha16_no_2_tors,220101,3,3,0,0,0,UNCHANGED
220107c1,220107.c1,Zha16_no_2_tors,220107,18,18,0,0,0,UNCHANGED
220126a1,220126.a1,Zha16_no_2_tors,220126,14,14,0,0,0,UNCHANGED
220146a1,220146.a1,CLZ20,220146,3,3,0,0,0,UNCHANGED
220173a1,220173.a1,Zha16_no_2_tors,220173,4,4,0,0,0,UNCHANGED
220179a1,220179.a1,Zha16_no_2_tors,220179,7,7,0,0,0,UNCHANGED
220195a1,220195.a1,Zha16_no_2_tors,220195,8,8,0,0,0,UNCHANGED
220234a1,220234.a1,Zha16_no_2_tors,220234,12,12,0,0,0,UNCHANGED
220235a1,220235.a1,Zha16_no_2_tors,220235,8,8,0,0,0,UNCHANGED
220259a1,220259.a1,Zha16_no_2_tors,220259,27,22,5,0,-5,SHRINK_ONLY
220267a1,220267.a1,Zha16_no_2_tors,220267,20,20,0,0,0,UNCHANGED
220326e1,220326.a1,Zha16_no_2_tors,220326,9,9,0,0,0,UNCHANGED
220339a1,220339.a1,Zha16_no_2_tors,220339,13,13,0,0,0,UNCHANGED
220362a1,220362.b1,Zha16_no_2_tors,220362,2,2,0,0,0,UNCHANGED
220362b1,220362.a1,Zha16_no_2_tors,220362,2,2,0,0,0,UNCHANGED
220371b1,220371.a1,Zha16_no_2_tors,220371,2,2,0,0,0,UNCHANGED
220371c1,220371.c1,Zha16_no_2_tors,220371,3,3,0,0,0,UNCHANGED
220371d1,220371.d1,Zha16_no_2_tors,220371,2,2,0,0,0,UNCHANGED
220395f1,220395.f1,Zha16_no_2_tors,220395,3,3,0,0,0,UNCHANGED
220395h1,220395.h1,Zha16_no_2_tors,220395,4,4,0,0,0,UNCHANGED
220486b1,220486.a1,Zha16_no_2_tors,220486,5,5,0,0,0,UNCHANGED
220493b1,220493.b1,CLZ20,220493,1,1,0,0,0,UNCHANGED
220517c1,220517.c1,Zha16_no_2_tors,220517,17,12,5,0,-5,SHRINK_ONLY
220521a1,220521.a1,Zha16_no_2_tors,220521,8,8,0,0,0,UNCHANGED
220523a1,220523.a1,Zha16_no_2_tors,220523,24,15,9,0,-9,SHRINK_ONLY
220539a1,220539.a1,Zha16_no_2_tors,220539,4,4,0,0,0,UNCHANGED
220557a1,220557.a1,Zha16_no_2_tors,220557,7,7,0,0,0,UNCHANGED
220565b1,220565.b1,Zha16_no_2_tors,220565,4,4,0,0,0,UNCHANGED
220578e1,220578.l1,Zha16_no_2_tors,220578,3,3,0,0,0,UNCHANGED
220578k1,220578.h1,Zha16_no_2_tors,220578,3,3,0,0,0,UNCHANGED
220603a1,220603.a1,Zha16_no_2_tors,220603,14,14,0,0,0,UNCHANGED
220605d1,220605.e1,Zha16_no_2_tors,220605,2,2,0,0,0,UNCHANGED
220605f1,220605.b1,Zha16_no_2_tors,220605,2,2,0,0,0,UNCHANGED
220605h1,220605.k1,Zha16_no_2_tors,220605,2,2,0,0,0,UNCHANGED
220623a1,220623.a1,Zha16_no_2_tors,220623,9,9,0,0,0,UNCHANGED
220661a1,220661.a1,Zha16_no_2_tors,220661,7,7,0,0,0,UNCHANGED
220665b1,220665.b1,Zha16_no_2_tors,220665,6,6,0,0,0,UNCHANGED
220678a1,220678.a1,Zha16_no_2_tors,220678,18,18,0,0,0,UNCHANGED
220701a1,220701.a1,Zha16_no_2_tors,220701,9,9,0,0,0,UNCHANGED
220719d1,220719.c1,Zha16_no_2_tors,220719,3,3,0,0,0,UNCHANGED
220719h1,220719.h1,Zha16_no_2_tors,220719,3,3,0,0,0,UNCHANGED
220726a1,220726.c1,Zha16_no_2_tors,220726,3,3,0,0,0,UNCHANGED
220726b1,220726.d1,Zha16_no_2_tors,220726,1,1,0,0,0,UNCHANGED
220726c1,220726.a1,Zha16_no_2_tors,220726,4,4,0,0,0,UNCHANGED
220726d1,220726.b1,Zha16_no_2_tors,220726,3,3,0,0,0,UNCHANGED
220731c1,220731.c1,Zha16_no_2_tors,220731,3,3,0,0,0,UNCHANGED
220738b1,220738.c2,CLZ20,220738,1,1,0,0,0,UNCHANGED
220754e1,220754.b2,CLZ20,220754,2,2,0,0,0,UNCHANGED
220803b1,220803.a1,Zha16_no_2_tors,220803,6,6,0,0,0,UNCHANGED
220835a1,220835.a1,Zha16_no_2_tors,220835,17,13,4,0,-4,SHRINK_ONLY
220898h1,220898.d1,Zha16_no_2_tors,220898,4,3,1,0,-1,SHRINK_ONLY
220898k1,220898.g1,Zha16_no_2_tors,220898,4,3,1,0,-1,SHRINK_ONLY
220902c1,220902.c1,Zha16_no_2_tors,220902,3,3,0,0,0,UNCHANGED
220930a1,220930.a1,Zha16_no_2_tors,220930,8,8,0,0,0,UNCHANGED
220942a1,220942.a1,Zha16_no_2_tors,220942,7,7,0,0,0,UNCHANGED
220963a1,220963.a2,CLZ20,220963,1,1,0,0,0,UNCHANGED
221005a1,221005.a2,CLZ20,221005,1,1,0,0,0,UNCHANGED
221045a1,221045.a1,Zha16_no_2_tors,221045,12,8,4,0,-4,SHRINK_ONLY
221046r1,221046.ba1,Zha16_no_2_tors,221046,2,2,0,0,0,UNCHANGED
221046w1,221046.p1,Zha16_no_2_tors,221046,2,2,0,0,0,UNCHANGED
221091a1,221091.a1,Zha16_no_2_tors,221091,9,9,0,0,0,UNCHANGED
221102a1,221102.b1,Zha16_no_2_tors,221102,3,2,1,0,-1,SHRINK_ONLY
221133a1,221133.a1,CLZ20,221133,1,1,0,0,0,UNCHANGED
221133b1,221133.b1,Zha16_no_2_tors,221133,11,11,0,0,0,UNCHANGED
221134b1,221134.b1,Zha16_no_2_tors,221134,22,22,0,0,0,UNCHANGED
221147a1,221147.a1,Zha16_no_2_tors,221147,19,15,4,0,-4,SHRINK_ONLY
221158d1,221158.b1,Zha16_no_2_tors,221158,10,6,4,0,-4,SHRINK_ONLY
221210c1,221210.d1,Zha16_no_2_tors,221210,2,2,0,0,0,UNCHANGED
221214k1,221214.a1,Zha16_no_2_tors,221214,2,2,0,0,0,UNCHANGED
221214m1,221214.c1,Zha16_no_2_tors,221214,2,2,0,0,0,UNCHANGED
221246a1,221246.a2,CLZ20,221246,3,3,0,0,0,UNCHANGED
221278d1,221278.b1,Zha16_no_2_tors,221278,6,6,0,0,0,UNCHANGED
221326b1,221326.b1,Zha16_no_2_tors,221326,6,6,0,0,0,UNCHANGED
221329a1,221329.a1,Zha16_no_2_tors,221329,25,16,9,0,-9,SHRINK_ONLY
221343a1,221343.a1,Zha16_no_2_tors,221343,12,12,0,0,0,UNCHANGED
221351a1,221351.a1,Zha16_no_2_tors,221351,26,19,7,0,-7,SHRINK_ONLY
221362d1,221362.a1,Zha16_no_2_tors,221362,12,12,0,0,0,UNCHANGED
221366b1,221366.a1,Zha16_no_2_tors,221366,16,10,6,0,-6,SHRINK_ONLY
221371b1,221371.b1,Zha16_no_2_tors,221371,6,6,0,0,0,UNCHANGED
221381a1,221381.a2,CLZ20,221381,1,1,0,0,0,UNCHANGED
221443b1,221443.b2,CLZ20,221443,1,1,0,0,0,UNCHANGED
221466b1,221466.d1,Zha16_no_2_tors,221466,2,2,0,0,0,UNCHANGED
221466c1,221466.a1,Zha16_no_2_tors,221466,2,2,0,0,0,UNCHANGED
221470f1,221470.b1,Zha16_no_2_tors,221470,7,7,0,0,0,UNCHANGED
221482c1,221482.d1,Zha16_no_2_tors,221482,2,2,0,0,0,UNCHANGED
221491a1,221491.a1,Zha16_no_2_tors,221491,24,24,0,0,0,UNCHANGED
221502h1,221502.l1,Zha16_no_2_tors,221502,2,2,0,0,0,UNCHANGED
221502j1,221502.h1,Zha16_no_2_tors,221502,2,2,0,0,0,UNCHANGED
221502q1,221502.d1,Zha16_no_2_tors,221502,2,2,0,0,0,UNCHANGED
221522a1,221522.a2,CLZ20,221522,1,1,0,0,0,UNCHANGED
221547b1,221547.b2,CLZ20,221547,1,1,0,0,0,UNCHANGED
221597b1,221597.b1,Zha16_no_2_tors,221597,15,12,3,0,-3,SHRINK_ONLY
221638a1,221638.a1,Zha16_no_2_tors,221638,16,16,0,0,0,UNCHANGED
221682d1,221682.c1,Zha16_no_2_tors,221682,4,4,0,0,0,UNCHANGED
221685b1,221685.a1,Zha16_no_2_tors,221685,7,7,0,0,0,UNCHANGED
221685c1,221685.d1,Zha16_no_2_tors,221685,7,7,0,0,0,UNCHANGED
221685d1,221685.c1,Zha16_no_2_tors,221685,7,7,0,0,0,UNCHANGED
221691a1,221691.a2,CLZ20,221691,3,3,0,0,0,UNCHANGED
221694c1,221694.a1,Zha16_no_2_tors,221694,3,3,0,0,0,UNCHANGED
221710b1,221710.c1,Zha16_no_2_tors,221710,7,7,0,0,0,UNCHANGED
221730r1,221730.d1,Zha16_no_2_tors,221730,1,1,0,0,0,UNCHANGED
221734b1,221734.b1,Zha16_no_2_tors,221734,7,7,0,0,0,UNCHANGED
221739a1,221739.a1,Zha16_no_2_tors,221739,6,6,0,0,0,UNCHANGED
221757h1,221757.h1,Zha16_no_2_tors,221757,9,9,0,0,0,UNCHANGED
221763b1,221763.b1,Zha16_no_2_tors,221763,8,8,0,0,0,UNCHANGED
221781a1,221781.a1,Zha16_no_2_tors,221781,4,4,0,0,0,UNCHANGED
221781b1,221781.b1,Zha16_no_2_tors,221781,4,4,0,0,0,UNCHANGED
221801a1,221801.a1,Zha16_no_2_tors,221801,26,26,0,0,0,UNCHANGED
221802a1,221802.d1,Zha16_no_2_tors,221802,2,2,0,0,0,UNCHANGED
221811a1,221811.a2,CLZ20,221811,1,1,0,0,0,UNCHANGED
221830a1,221830.a1,Zha16_no_2_tors,221830,4,4,0,0,0,UNCHANGED
221889b1,221889.b1,Zha16_no_2_tors,221889,8,8,0,0,0,UNCHANGED
221889f1,221889.f1,Zha16_no_2_tors,221889,8,8,0,0,0,UNCHANGED
221923a1,221923.a1,Zha16_no_2_tors,221923,3,3,0,0,0,UNCHANGED
221966c1,221966.f1,Zha16_no_2_tors,221966,4,2,2,0,-2,SHRINK_ONLY
221966e1,221966.b1,Zha16_no_2_tors,221966,3,3,0,0,0,UNCHANGED
221979a1,221979.a1,Zha16_no_2_tors,221979,8,8,0,0,0,UNCHANGED
221990b1,221990.a1,Zha16_no_2_tors,221990,6,4,2,0,-2,SHRINK_ONLY
221990c1,221990.b1,Zha16_no_2_tors,221990,6,4,2,0,-2,SHRINK_ONLY
222002c1,222002.a1,Zha16_no_2_tors,222002,9,9,0,0,0,UNCHANGED
222027a1,222027.a1,Zha16_no_2_tors,222027,5,5,0,0,0,UNCHANGED
222034b1,222034.a1,CLZ20,222034,1,1,0,0,0,UNCHANGED
222042h1,222042.a1,Zha16_no_2_tors,222042,3,3,0,0,0,UNCHANGED
222042i1,222042.b1,Zha16_no_2_tors,222042,3,3,0,0,0,UNCHANGED
222090e1,222090.z1,Zha16_no_2_tors,222090,1,1,0,0,0,UNCHANGED
222110e1,222110.l1,Zha16_no_2_tors,222110,1,1,0,0,0,UNCHANGED
222131c1,222131.c1,Zha16_no_2_tors,222131,13,11,2,0,-2,SHRINK_ONLY
222162a1,222162.a1,Zha16_no_2_tors,222162,7,7,0,0,0,UNCHANGED
222185a1,222185.a1,Zha16_no_2_tors,222185,8,5,3,0,-3,SHRINK_ONLY
222186a1,222186.c1,Zha16_no_2_tors,222186,3,3,0,0,0,UNCHANGED
222202b1,222202.a1,Zha16_no_2_tors,222202,7,7,0,0,0,UNCHANGED
222205a1,222205.a2,CLZ20,222205,2,2,0,0,0,UNCHANGED
222222bb1,222222.s1,Zha16_no_2_tors,222222,1,1,0,0,0,UNCHANGED
222222bk1,222222.h1,Zha16_no_2_tors,222222,1,1,0,0,0,UNCHANGED
222222bl1,222222.f1,Zha16_no_2_tors,222222,1,1,0,0,0,UNCHANGED
222222h1,222222.br1,Zha16_no_2_tors,222222,1,1,0,0,0,UNCHANGED
222229a1,222229.a2,CLZ20,222229,1,1,0,0,0,UNCHANGED
222253a1,222253.a2,CLZ20,222253,1,1,0,0,0,UNCHANGED
222258j1,222258.f1,Zha16_no_2_tors,222258,4,4,0,0,0,UNCHANGED
222267c1,222267.b2,CLZ20,222267,1,1,0,0,0,UNCHANGED
222267f1,222267.e1,CLZ20,222267,1,1,0,0,0,UNCHANGED
222270l1,222270.v1,Zha16_no_2_tors,222270,2,2,0,0,0,UNCHANGED
222270u1,222270.n1,Zha16_no_2_tors,222270,2,2,0,0,0,UNCHANGED
222283b1,222283.b2,CLZ20,222283,1,1,0,0,0,UNCHANGED
222306o1,222306.e1,Zha16_no_2_tors,222306,2,2,0,0,0,UNCHANGED
222335a1,222335.a1,Zha16_no_2_tors,222335,9,6,3,0,-3,SHRINK_ONLY
222339a1,222339.a1,Zha16_no_2_tors,222339,6,6,0,0,0,UNCHANGED
222366a1,222366.b1,Zha16_no_2_tors,222366,8,8,0,0,0,UNCHANGED
222370b1,222370.a1,Zha16_no_2_tors,222370,3,3,0,0,0,UNCHANGED
222370f1,222370.f1,Zha16_no_2_tors,222370,3,3,0,0,0,UNCHANGED
222378e1,222378.b1,Zha16_no_2_tors,222378,4,4,0,0,0,UNCHANGED
222382b1,222382.b2,CLZ20,222382,2,2,0,0,0,UNCHANGED
222387b1,222387.b1,Zha16_no_2_tors,222387,3,3,0,0,0,UNCHANGED
222402f1,222402.c1,Zha16_no_2_tors,222402,1,1,0,0,0,UNCHANGED
222405a1,222405.a1,CLZ20,222405,1,1,0,0,0,UNCHANGED
222410f1,222410.a1,Zha16_no_2_tors,222410,6,4,2,0,-2,SHRINK_ONLY
222414a1,222414.g1,Zha16_no_2_tors,222414,4,4,0,0,0,UNCHANGED
222414f1,222414.d1,Zha16_no_2_tors,222414,4,4,0,0,0,UNCHANGED
222434a1,222434.a1,Zha16_no_2_tors,222434,36,30,6,0,-6,SHRINK_ONLY
222438f1,222438.c1,Zha16_no_2_tors,222438,4,4,0,0,0,UNCHANGED
222439a1,222439.a1,CLZ20,222439,1,1,0,0,0,UNCHANGED
222442b1,222442.d1,Zha16_no_2_tors,222442,9,7,2,0,-2,SHRINK_ONLY
222446c1,222446.a1,Zha16_no_2_tors,222446,9,9,0,0,0,UNCHANGED
222446e1,222446.c1,Zha16_no_2_tors,222446,9,9,0,0,0,UNCHANGED
222454a1,222454.a1,Zha16_no_2_tors,222454,17,17,0,0,0,UNCHANGED
222467c1,222467.c1,Zha16_no_2_tors,222467,9,8,1,0,-1,SHRINK_ONLY
222470c1,222470.c1,Zha16_no_2_tors,222470,17,10,7,0,-7,SHRINK_ONLY
222486b1,222486.d1,Zha16_no_2_tors,222486,4,4,0,0,0,UNCHANGED
222486e1,222486.b1,Zha16_no_2_tors,222486,4,4,0,0,0,UNCHANGED
222486f1,222486.c1,Zha16_no_2_tors,222486,4,4,0,0,0,UNCHANGED
222502a1,222502.b1,Zha16_no_2_tors,222502,4,4,0,0,0,UNCHANGED
222506a1,222506.a1,Zha16_no_2_tors,222506,20,13,7,0,-7,SHRINK_ONLY
222510f1,222510.h1,Zha16_no_2_tors,222510,4,4,0,0,0,UNCHANGED
222523d1,222523.d1,Zha16_no_2_tors,222523,7,7,0,0,0,UNCHANGED
222618c1,222618.b1,Zha16_no_2_tors,222618,2,2,0,0,0,UNCHANGED
222639b1,222639.b1,CLZ20,222639,1,1,0,0,0,UNCHANGED
222645a1,222645.a1,Zha16_no_2_tors,222645,5,5,0,0,0,UNCHANGED
222666h1,222666.be1,Zha16_no_2_tors,222666,2,2,0,0,0,UNCHANGED
222666i1,222666.bf1,Zha16_no_2_tors,222666,2,2,0,0,0,UNCHANGED
222666l1,222666.s1,Zha16_no_2_tors,222666,2,2,0,0,0,UNCHANGED
222666p1,222666.w1,Zha16_no_2_tors,222666,2,2,0,0,0,UNCHANGED
222666s1,222666.l1,Zha16_no_2_tors,222666,2,2,0,0,0,UNCHANGED
222666v1,222666.o1,Zha16_no_2_tors,222666,2,2,0,0,0,UNCHANGED
222685a1,222685.a1,Zha16_no_2_tors,222685,12,12,0,0,0,UNCHANGED
222690a1,222690.bd1,Zha16_no_2_tors,222690,2,2,0,0,0,UNCHANGED
222690e1,222690.bh1,Zha16_no_2_tors,222690,2,2,0,0,0,UNCHANGED
222690r1,222690.u1,Zha16_no_2_tors,222690,2,2,0,0,0,UNCHANGED
222699a1,222699.a1,Zha16_no_2_tors,222699,7,7,0,0,0,UNCHANGED
222717e1,222717.d1,Zha16_no_2_tors,222717,4,4,0,0,0,UNCHANGED
222722c1,222722.a1,Zha16_no_2_tors,222722,10,7,3,0,-3,SHRINK_ONLY
222733c1,222733.c1,Zha16_no_2_tors,222733,16,13,3,0,-3,SHRINK_ONLY
222738a1,222738.c1,Zha16_no_2_tors,222738,10,10,0,0,0,UNCHANGED
222743a1,222743.a1,Zha16_no_2_tors,222743,27,20,7,0,-7,SHRINK_ONLY
222753a1,222753.a1,CLZ20,222753,1,1,0,0,0,UNCHANGED
222755a1,222755.a1,Zha16_no_2_tors,222755,5,5,0,0,0,UNCHANGED
222755e1,222755.e1,Zha16_no_2_tors,222755,4,4,0,0,0,UNCHANGED
222771a1,222771.a1,Zha16_no_2_tors,222771,25,25,0,0,0,UNCHANGED
222798d1,222798.b1,Zha16_no_2_tors,222798,3,3,0,0,0,UNCHANGED
222798e1,222798.c1,Zha16_no_2_tors,222798,3,3,0,0,0,UNCHANGED
222835a1,222835.a1,Zha16_no_2_tors,222835,6,6,0,0,0,UNCHANGED
222843a1,222843.a1,CLZ20,222843,1,1,0,0,0,UNCHANGED
222893a1,222893.a1,Zha16_no_2_tors,222893,3,3,0,0,0,UNCHANGED
222914b1,222914.b1,Zha16_no_2_tors,222914,11,11,0,0,0,UNCHANGED
222942a1,222942.j1,Zha16_no_2_tors,222942,3,3,0,0,0,UNCHANGED
222942c1,222942.l1,Zha16_no_2_tors,222942,3,3,0,0,0,UNCHANGED
222969a1,222969.a1,Zha16_no_2_tors,222969,18,18,0,0,0,UNCHANGED
222974a1,222974.a1,Zha16_no_2_tors,222974,17,17,0,0,0,UNCHANGED
222981c1,222981.c1,Zha16_no_2_tors,222981,4,4,0,0,0,UNCHANGED
222987a1,222987.a1,Zha16_no_2_tors,222987,8,8,0,0,0,UNCHANGED
223010c1,223010.b1,Zha16_no_2_tors,223010,3,3,0,0,0,UNCHANGED
223026b1,223026.c1,Zha16_no_2_tors,223026,6,6,0,0,0,UNCHANGED
223041g1,223041.k1,Zha16_no_2_tors,223041,1,1,0,0,0,UNCHANGED
223041i1,223041.d1,Zha16_no_2_tors,223041,1,1,0,0,0,UNCHANGED
223058b1,223058.c1,Zha16_no_2_tors,223058,8,8,0,0,0,UNCHANGED
223073a1,223073.a1,Zha16_no_2_tors,223073,16,16,0,0,0,UNCHANGED
223077a1,223077.b1,Zha16_no_2_tors,223077,3,3,0,0,0,UNCHANGED
223111a1,223111.a1,Zha16_no_2_tors,223111,21,21,0,0,0,UNCHANGED
223142c1,223142.e1,Zha16_no_2_tors,223142,8,8,0,0,0,UNCHANGED
223158b1,223158.e1,Zha16_no_2_tors,223158,6,6,0,0,0,UNCHANGED
223162a1,223162.a1,Zha16_no_2_tors,223162,13,13,0,0,0,UNCHANGED
223178b1,223178.a1,Zha16_no_2_tors,223178,9,9,0,0,0,UNCHANGED
223187a1,223187.a1,Zha16_no_2_tors,223187,17,14,3,0,-3,SHRINK_ONLY
223189a1,223189.a1,Zha16_no_2_tors,223189,23,16,7,0,-7,SHRINK_ONLY
223210n1,223210.m1,Zha16_no_2_tors,223210,1,1,0,0,0,UNCHANGED
223210p1,223210.i1,Zha16_no_2_tors,223210,1,1,0,0,0,UNCHANGED
223242b1,223242.c1,Zha16_no_2_tors,223242,1,1,0,0,0,UNCHANGED
223274a1,223274.a1,Zha16_no_2_tors,223274,26,26,0,0,0,UNCHANGED
223309a1,223309.a2,CLZ20,223309,1,1,0,0,0,UNCHANGED
223310a1,223310.a1,Zha16_no_2_tors,223310,3,3,0,0,0,UNCHANGED
223330c1,223330.c1,Zha16_no_2_tors,223330,6,6,0,0,0,UNCHANGED
223349a1,223349.a2,CLZ20,223349,1,1,0,0,0,UNCHANGED
223357b1,223357.b1,Zha16_no_2_tors,223357,34,24,10,0,-10,SHRINK_ONLY
223365a1,223365.a1,Zha16_no_2_tors,223365,5,5,0,0,0,UNCHANGED
223386e1,223386.b1,Zha16_no_2_tors,223386,2,2,0,0,0,UNCHANGED
223458b1,223458.d1,CLZ20,223458,2,2,0,0,0,UNCHANGED
223458c1,223458.b1,Zha16_no_2_tors,223458,7,7,0,0,0,UNCHANGED
223473a1,223473.a1,Zha16_no_2_tors,223473,12,12,0,0,0,UNCHANGED
223478c1,223478.d1,Zha16_no_2_tors,223478,11,9,2,0,-2,SHRINK_ONLY
223502b1,223502.a2,CLZ20,223502,1,1,0,0,0,UNCHANGED
223530c1,223530.q1,Zha16_no_2_tors,223530,3,3,0,0,0,UNCHANGED
223530d1,223530.n1,Zha16_no_2_tors,223530,3,3,0,0,0,UNCHANGED
223530f1,223530.l1,Zha16_no_2_tors,223530,3,3,0,0,0,UNCHANGED
223530p1,223530.e1,Zha16_no_2_tors,223530,3,3,0,0,0,UNCHANGED
