curve_label,lmfdb_label,source,conductor,has_isogeny_3,has_isogeny_5,has_isogeny_7,isogeny_set_357,isogeny_degrees,a3,abs_a3_eq_3,failure_class,good_reduction_at_3,projective_point_count_at_3,nonsingular_projective_point_count_at_3,ecdata_aplist_a3_token
324782a1,324782.a1,Zha16_no_2_tors,324782,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
324938b1,324938.b2,Zha16_no_2_tors,324938,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
325154a1,325154.a1,Zha16_no_2_tors,325154,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
325214a1,325214.a2,Zha16_no_2_tors,325214,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
325402d1,325402.d1,Zha16_no_2_tors,325402,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
325810c1,325810.c1,Zha16_no_2_tors,325810,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
325838c1,325838.c2,Zha16_no_2_tors,325838,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
325955b1,325955.b1,Zha16_no_2_tors,325955,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
326054a1,326054.a1,Zha16_no_2_tors,326054,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
326365c1,326365.c1,Zha16_no_2_tors,326365,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
326402a1,326402.a2,Zha16_no_2_tors,326402,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
326462c1,326462.c1,Zha16_no_2_tors,326462,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
326531a1,326531.a1,Zha16_no_2_tors,326531,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
326590c1,326590.c2,Zha16_no_2_tors,326590,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
326806a1,326806.a1,Zha16_no_2_tors,326806,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
326965b1,326965.b1,Zha16_no_2_tors,326965,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
326978a1,326978.a1,Zha16_no_2_tors,326978,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
327097d1,327097.d1,Zha16_no_2_tors,327097,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
327107a1,327107.a1,Zha16_no_2_tors,327107,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
327238d1,327238.d1,Zha16_no_2_tors,327238,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
327358a1,327358.a1,Zha16_no_2_tors,327358,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
327631b1,327631.b1,Zha16_no_2_tors,327631,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
327635e1,327635.e1,Zha16_no_2_tors,327635,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
327746c1,327746.c1,Zha16_no_2_tors,327746,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
327866b1,327866.b1,Zha16_no_2_tors,327866,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
328486f1,328486.f1,Zha16_no_2_tors,328486,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
328547c1,328547.c1,Zha16_no_2_tors,328547,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
329794c1,329794.c1,Zha16_no_2_tors,329794,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
329987d1,329987.d1,Zha16_no_2_tors,329987,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
330299c1,330299.c1,Zha16_no_2_tors,330299,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
330434e1,330434.e1,Zha16_no_2_tors,330434,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
330638a1,330638.a1,Zha16_no_2_tors,330638,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
330638d1,330638.d2,Zha16_no_2_tors,330638,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
330638h1,330638.h1,Zha16_no_2_tors,330638,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
330638m1,330638.m1,Zha16_no_2_tors,330638,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
330682b1,330682.b2,Zha16_no_2_tors,330682,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
330803c1,330803.c1,Zha16_no_2_tors,330803,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
330806a1,330806.a1,Zha16_no_2_tors,330806,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
330890d1,330890.d1,Zha16_no_2_tors,330890,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
330986b1,330986.b1,Zha16_no_2_tors,330986,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
331058f1,331058.f1,Zha16_no_2_tors,331058,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
331117a1,331117.a1,Zha16_no_2_tors,331117,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
331246a1,331246.a1,Zha16_no_2_tors,331246,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
331310k1,331310.k1,Zha16_no_2_tors,331310,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
331453a1,331453.a1,Zha16_no_2_tors,331453,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
331630a1,331630.a1,Zha16_no_2_tors,331630,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
331669a1,331669.a1,Zha16_no_2_tors,331669,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
331835d1,331835.d1,Zha16_no_2_tors,331835,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
331870a1,331870.a1,Zha16_no_2_tors,331870,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
332018a1,332018.a1,Zha16_no_2_tors,332018,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
332066k1,332066.k1,Zha16_no_2_tors,332066,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
332606b1,332606.b1,Zha16_no_2_tors,332606,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
332630e1,332630.e1,Zha16_no_2_tors,332630,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
332630k1,332630.k2,Zha16_no_2_tors,332630,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
332642c1,332642.c2,Zha16_no_2_tors,332642,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
332969a1,332969.a1,Zha16_no_2_tors,332969,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
332990h1,332990.h1,Zha16_no_2_tors,332990,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
333146c1,333146.c2,Zha16_no_2_tors,333146,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
333182e1,333182.e1,Zha16_no_2_tors,333182,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
333230b1,333230.b1,Zha16_no_2_tors,333230,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
333371a1,333371.a2,Zha16_no_2_tors,333371,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
333610a1,333610.a1,Zha16_no_2_tors,333610,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
333995a1,333995.a2,Zha16_no_2_tors,333995,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
334115a1,334115.a1,Zha16_no_2_tors,334115,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
334222b1,334222.b1,Zha16_no_2_tors,334222,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
334478b1,334478.b1,Zha16_no_2_tors,334478,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
335030b1,335030.b1,Zha16_no_2_tors,335030,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
335110c1,335110.c1,Zha16_no_2_tors,335110,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
335413a1,335413.a1,Zha16_no_2_tors,335413,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
335422a1,335422.a1,Zha16_no_2_tors,335422,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
335447a1,335447.a1,Zha16_no_2_tors,335447,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
335513a1,335513.a1,Zha16_no_2_tors,335513,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
335657a1,335657.a1,Zha16_no_2_tors,335657,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
335938c1,335938.c1,Zha16_no_2_tors,335938,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
336154e1,336154.e2,Zha16_no_2_tors,336154,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
336514c1,336514.c1,Zha16_no_2_tors,336514,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
336673c1,336673.c1,Zha16_no_2_tors,336673,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
336709a1,336709.a1,Zha16_no_2_tors,336709,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
336971a1,336971.a1,Zha16_no_2_tors,336971,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
336995a1,336995.a1,Zha16_no_2_tors,336995,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
337141a1,337141.a1,Zha16_no_2_tors,337141,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
337430a1,337430.a1,Zha16_no_2_tors,337430,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
337441a1,337441.a1,Zha16_no_2_tors,337441,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
337514d1,337514.d1,Zha16_no_2_tors,337514,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
337573c1,337573.c1,Zha16_no_2_tors,337573,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
337811a1,337811.a2,Zha16_no_2_tors,337811,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
337870a1,337870.a1,Zha16_no_2_tors,337870,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
337922a1,337922.a1,Zha16_no_2_tors,337922,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
338011a1,338011.a1,Zha16_no_2_tors,338011,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
338470c1,338470.c2,Zha16_no_2_tors,338470,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
338509e1,338509.e1,Zha16_no_2_tors,338509,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
338662a1,338662.a1,Zha16_no_2_tors,338662,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
338945a1,338945.a1,Zha16_no_2_tors,338945,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
339226a1,339226.a1,Zha16_no_2_tors,339226,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
339569b1,339569.b1,Zha16_no_2_tors,339569,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
339598a1,339598.a1,Zha16_no_2_tors,339598,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
339878a1,339878.a1,Zha16_no_2_tors,339878,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
339890a1,339890.a2,Zha16_no_2_tors,339890,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
340270f1,340270.f1,Zha16_no_2_tors,340270,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
340390e1,340390.e1,Zha16_no_2_tors,340390,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
340562b1,340562.b1,Zha16_no_2_tors,340562,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
340667d1,340667.d1,Zha16_no_2_tors,340667,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
341110l1,341110.l1,Zha16_no_2_tors,341110,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
341297a1,341297.a1,Zha16_no_2_tors,341297,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
341297b1,341297.b1,Zha16_no_2_tors,341297,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
341558b1,341558.b1,Zha16_no_2_tors,341558,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
341642a1,341642.a1,Zha16_no_2_tors,341642,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
341822c1,341822.c1,Zha16_no_2_tors,341822,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
342146a1,342146.a1,Zha16_no_2_tors,342146,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
342470b1,342470.b1,Zha16_no_2_tors,342470,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
342566a1,342566.a1,Zha16_no_2_tors,342566,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
342586a1,342586.a1,Zha16_no_2_tors,342586,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
342830a1,342830.a1,Zha16_no_2_tors,342830,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
343027e1,343027.e1,Zha16_no_2_tors,343027,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
343154a1,343154.a2,Zha16_no_2_tors,343154,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
343214b1,343214.b1,Zha16_no_2_tors,343214,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
343286a1,343286.a1,Zha16_no_2_tors,343286,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
343370b1,343370.b2,Zha16_no_2_tors,343370,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
343691c1,343691.c1,Zha16_no_2_tors,343691,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
343859a1,343859.a2,Zha16_no_2_tors,343859,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
343978g1,343978.g1,Zha16_no_2_tors,343978,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
344002b1,344002.b1,Zha16_no_2_tors,344002,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
344030a1,344030.a1,Zha16_no_2_tors,344030,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
344123a1,344123.a1,Zha16_no_2_tors,344123,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
344195a1,344195.a1,Zha16_no_2_tors,344195,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
344266a1,344266.a1,Zha16_no_2_tors,344266,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
344659c1,344659.c1,Zha16_no_2_tors,344659,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
344699a1,344699.a1,Zha16_no_2_tors,344699,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
344998c1,344998.c1,Zha16_no_2_tors,344998,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
345230b1,345230.b2,Zha16_no_2_tors,345230,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
345299a1,345299.a1,Zha16_no_2_tors,345299,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
345419b1,345419.b1,Zha16_no_2_tors,345419,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
345590c1,345590.c1,Zha16_no_2_tors,345590,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
345590n1,345590.n1,Zha16_no_2_tors,345590,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
346486b1,346486.b1,Zha16_no_2_tors,346486,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
346731e1,346731.e2,Zha16_no_2_tors,346731,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
346922a1,346922.a1,Zha16_no_2_tors,346922,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
346955b1,346955.b1,Zha16_no_2_tors,346955,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
347326b1,347326.b1,Zha16_no_2_tors,347326,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
347630a1,347630.a1,Zha16_no_2_tors,347630,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
347930a1,347930.a1,Zha16_no_2_tors,347930,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
348110b1,348110.b2,Zha16_no_2_tors,348110,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
348157b1,348157.b2,Zha16_no_2_tors,348157,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
348274d1,348274.d1,Zha16_no_2_tors,348274,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
348301b1,348301.b1,Zha16_no_2_tors,348301,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
348370f1,348370.f1,Zha16_no_2_tors,348370,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
348418d1,348418.d1,Zha16_no_2_tors,348418,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
348502b1,348502.b1,Zha16_no_2_tors,348502,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
348502l1,348502.l1,Zha16_no_2_tors,348502,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
348535b1,348535.b1,Zha16_no_2_tors,348535,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
348986a1,348986.a1,Zha16_no_2_tors,348986,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
349195a1,349195.a2,Zha16_no_2_tors,349195,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
349622a1,349622.a1,Zha16_no_2_tors,349622,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
349706a1,349706.a1,Zha16_no_2_tors,349706,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
349918c1,349918.c1,Zha16_no_2_tors,349918,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
349982a1,349982.a1,Zha16_no_2_tors,349982,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
350051a1,350051.a1,Zha16_no_2_tors,350051,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
350366b1,350366.b1,Zha16_no_2_tors,350366,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
350402a1,350402.a1,Zha16_no_2_tors,350402,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
350426a1,350426.a2,Zha16_no_2_tors,350426,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
351206a1,351206.a1,Zha16_no_2_tors,351206,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
351395a1,351395.a1,Zha16_no_2_tors,351395,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
351554b1,351554.b1,Zha16_no_2_tors,351554,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
352351b1,352351.b1,Zha16_no_2_tors,352351,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
352454a1,352454.a1,Zha16_no_2_tors,352454,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
352510a1,352510.a1,Zha16_no_2_tors,352510,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
352513a1,352513.a1,Zha16_no_2_tors,352513,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
353030i1,353030.i1,Zha16_no_2_tors,353030,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
353086a1,353086.a1,Zha16_no_2_tors,353086,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
353231a1,353231.a1,Zha16_no_2_tors,353231,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
353242b1,353242.b2,Zha16_no_2_tors,353242,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
353258a1,353258.a1,Zha16_no_2_tors,353258,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
353366a1,353366.a1,Zha16_no_2_tors,353366,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
353555a1,353555.a1,Zha16_no_2_tors,353555,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
353758a1,353758.a2,Zha16_no_2_tors,353758,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
353830c1,353830.c1,Zha16_no_2_tors,353830,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
353945a1,353945.a1,Zha16_no_2_tors,353945,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
353990l1,353990.l2,Zha16_no_2_tors,353990,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
354034a1,354034.a1,Zha16_no_2_tors,354034,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
354133b1,354133.b1,Zha16_no_2_tors,354133,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
354277d1,354277.d1,Zha16_no_2_tors,354277,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
355094a1,355094.a1,Zha16_no_2_tors,355094,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
355154a1,355154.a2,Zha16_no_2_tors,355154,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
355426a1,355426.a2,Zha16_no_2_tors,355426,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
355510b1,355510.b2,Zha16_no_2_tors,355510,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
355606c1,355606.c1,Zha16_no_2_tors,355606,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
355754a1,355754.a1,Zha16_no_2_tors,355754,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
355762b1,355762.b1,Zha16_no_2_tors,355762,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
356035b1,356035.b1,Zha16_no_2_tors,356035,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
356066a1,356066.a1,Zha16_no_2_tors,356066,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
356317a1,356317.a1,Zha16_no_2_tors,356317,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
356510y1,356510.y1,Zha16_no_2_tors,356510,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
356585b1,356585.b1,Zha16_no_2_tors,356585,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
356618c1,356618.c2,Zha16_no_2_tors,356618,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
357011c1,357011.c1,Zha16_no_2_tors,357011,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
357299a1,357299.a2,Zha16_no_2_tors,357299,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
357371e1,357371.e1,Zha16_no_2_tors,357371,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
357826b1,357826.b2,Zha16_no_2_tors,357826,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
357866a1,357866.a1,Zha16_no_2_tors,357866,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
357938a1,357938.a1,Zha16_no_2_tors,357938,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
357995c1,357995.c1,Zha16_no_2_tors,357995,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
358130e1,358130.e1,Zha16_no_2_tors,358130,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
358234b1,358234.b1,Zha16_no_2_tors,358234,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
358466a1,358466.a1,Zha16_no_2_tors,358466,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
358514a1,358514.a1,Zha16_no_2_tors,358514,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
358577a1,358577.a1,Zha16_no_2_tors,358577,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
358658a1,358658.a1,Zha16_no_2_tors,358658,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
358883b1,358883.b1,Zha16_no_2_tors,358883,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
359326d1,359326.d1,Zha16_no_2_tors,359326,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
359387a1,359387.a1,Zha16_no_2_tors,359387,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
359714c1,359714.c2,Zha16_no_2_tors,359714,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
359795a1,359795.a1,Zha16_no_2_tors,359795,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
359813a1,359813.a2,Zha16_no_2_tors,359813,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
359855a1,359855.a1,Zha16_no_2_tors,359855,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
359855b1,359855.b1,Zha16_no_2_tors,359855,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
359986b1,359986.b1,Zha16_no_2_tors,359986,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
360022b1,360022.b2,Zha16_no_2_tors,360022,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
360314b1,360314.b2,Zha16_no_2_tors,360314,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
360349b1,360349.b1,Zha16_no_2_tors,360349,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
360398b1,360398.b1,Zha16_no_2_tors,360398,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
360578a1,360578.a1,Zha16_no_2_tors,360578,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
360854c1,360854.c2,Zha16_no_2_tors,360854,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
361214a1,361214.a1,Zha16_no_2_tors,361214,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
361369b1,361369.b1,Zha16_no_2_tors,361369,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
361369c1,361369.c1,Zha16_no_2_tors,361369,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
361690b1,361690.b1,Zha16_no_2_tors,361690,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
361802b1,361802.b2,Zha16_no_2_tors,361802,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
361966b1,361966.b1,Zha16_no_2_tors,361966,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
362030b1,362030.b1,Zha16_no_2_tors,362030,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
362270c1,362270.c1,Zha16_no_2_tors,362270,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
362411a1,362411.a1,Zha16_no_2_tors,362411,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
362594a1,362594.a1,Zha16_no_2_tors,362594,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
362654a1,362654.a2,Zha16_no_2_tors,362654,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
362986a1,362986.a2,Zha16_no_2_tors,362986,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
363011a1,363011.a2,Zha16_no_2_tors,363011,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
363070a1,363070.a1,Zha16_no_2_tors,363070,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
363290b1,363290.b1,Zha16_no_2_tors,363290,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
363370n1,363370.n1,Zha16_no_2_tors,363370,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
