curve_label,twist,source,lmfdb_label,conductor,reason
261178c1,993,Zha16_no_2_tors,261178.c1,261178,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,21,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,69,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,129,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,141,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,201,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,309,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,321,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,381,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,429,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261245a1,741,Zha16_no_2_tors,261245.a1,261245,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,33,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,93,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,165,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,393,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,465,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,633,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,753,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,777,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,921,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261319b1,933,Zha16_no_2_tors,261319.b1,261319,STABLE_BASE_ALGORITHM2_REMOVAL
261670d1,129,Zha16_no_2_tors,261670.d1,261670,STABLE_BASE_ALGORITHM2_REMOVAL
261670d1,201,Zha16_no_2_tors,261670.d1,261670,STABLE_BASE_ALGORITHM2_REMOVAL
261670d1,489,Zha16_no_2_tors,261670.d1,261670,STABLE_BASE_ALGORITHM2_REMOVAL
261670d1,681,Zha16_no_2_tors,261670.d1,261670,STABLE_BASE_ALGORITHM2_REMOVAL
261886a1,33,Zha16_no_2_tors,261886.a1,261886,STABLE_BASE_ALGORITHM2_REMOVAL
261886a1,969,Zha16_no_2_tors,261886.a1,261886,STABLE_BASE_ALGORITHM2_REMOVAL
262010m1,921,Zha16_no_2_tors,262010.m1,262010,STABLE_BASE_ALGORITHM2_REMOVAL
262022a1,57,Zha16_no_2_tors,262022.a1,262022,STABLE_BASE_ALGORITHM2_REMOVAL
262022a1,201,Zha16_no_2_tors,262022.a1,262022,STABLE_BASE_ALGORITHM2_REMOVAL
262022a1,609,Zha16_no_2_tors,262022.a1,262022,STABLE_BASE_ALGORITHM2_REMOVAL
262022a1,753,Zha16_no_2_tors,262022.a1,262022,STABLE_BASE_ALGORITHM2_REMOVAL
262022a1,777,Zha16_no_2_tors,262022.a1,262022,STABLE_BASE_ALGORITHM2_REMOVAL
262022a1,849,Zha16_no_2_tors,262022.a1,262022,STABLE_BASE_ALGORITHM2_REMOVAL
262022a1,969,Zha16_no_2_tors,262022.a1,262022,STABLE_BASE_ALGORITHM2_REMOVAL
262022a1,993,Zha16_no_2_tors,262022.a1,262022,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,33,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,57,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,129,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,177,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,201,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,249,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,417,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,489,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,777,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262286a1,993,Zha16_no_2_tors,262286.a1,262286,STABLE_BASE_ALGORITHM2_REMOVAL
262442a1,57,Zha16_no_2_tors,262442.a1,262442,STABLE_BASE_ALGORITHM2_REMOVAL
262442a1,177,Zha16_no_2_tors,262442.a1,262442,STABLE_BASE_ALGORITHM2_REMOVAL
262442a1,249,Zha16_no_2_tors,262442.a1,262442,STABLE_BASE_ALGORITHM2_REMOVAL
262442a1,321,Zha16_no_2_tors,262442.a1,262442,STABLE_BASE_ALGORITHM2_REMOVAL
262442a1,417,Zha16_no_2_tors,262442.a1,262442,STABLE_BASE_ALGORITHM2_REMOVAL
262442a1,537,Zha16_no_2_tors,262442.a1,262442,STABLE_BASE_ALGORITHM2_REMOVAL
262442a1,777,Zha16_no_2_tors,262442.a1,262442,STABLE_BASE_ALGORITHM2_REMOVAL
262442a1,969,Zha16_no_2_tors,262442.a1,262442,STABLE_BASE_ALGORITHM2_REMOVAL
262793a1,213,Zha16_no_2_tors,262793.a1,262793,STABLE_BASE_ALGORITHM2_REMOVAL
262793a1,453,Zha16_no_2_tors,262793.a1,262793,STABLE_BASE_ALGORITHM2_REMOVAL
262793a1,573,Zha16_no_2_tors,262793.a1,262793,STABLE_BASE_ALGORITHM2_REMOVAL
262793a1,813,Zha16_no_2_tors,262793.a1,262793,STABLE_BASE_ALGORITHM2_REMOVAL
262793a1,993,Zha16_no_2_tors,262793.a1,262793,STABLE_BASE_ALGORITHM2_REMOVAL
262946b1,105,Zha16_no_2_tors,262946.b1,262946,STABLE_BASE_ALGORITHM2_REMOVAL
262946b1,201,Zha16_no_2_tors,262946.b1,262946,STABLE_BASE_ALGORITHM2_REMOVAL
262946b1,633,Zha16_no_2_tors,262946.b1,262946,STABLE_BASE_ALGORITHM2_REMOVAL
262946b1,849,Zha16_no_2_tors,262946.b1,262946,STABLE_BASE_ALGORITHM2_REMOVAL
262955a1,309,Zha16_no_2_tors,262955.a1,262955,STABLE_BASE_ALGORITHM2_REMOVAL
262973a1,33,Zha16_no_2_tors,262973.a1,262973,STABLE_BASE_ALGORITHM2_REMOVAL
262973a1,69,Zha16_no_2_tors,262973.a1,262973,STABLE_BASE_ALGORITHM2_REMOVAL
263018a1,249,Zha16_no_2_tors,263018.a1,263018,STABLE_BASE_ALGORITHM2_REMOVAL
263018a1,681,Zha16_no_2_tors,263018.a1,263018,STABLE_BASE_ALGORITHM2_REMOVAL
263018a1,921,Zha16_no_2_tors,263018.a1,263018,STABLE_BASE_ALGORITHM2_REMOVAL
263018b1,177,Zha16_no_2_tors,263018.b1,263018,STABLE_BASE_ALGORITHM2_REMOVAL
263018b1,249,Zha16_no_2_tors,263018.b1,263018,STABLE_BASE_ALGORITHM2_REMOVAL
263030a1,129,Zha16_no_2_tors,263030.a1,263030,STABLE_BASE_ALGORITHM2_REMOVAL
263030a1,921,Zha16_no_2_tors,263030.a1,263030,STABLE_BASE_ALGORITHM2_REMOVAL
263030b1,129,Zha16_no_2_tors,263030.b1,263030,STABLE_BASE_ALGORITHM2_REMOVAL
263030b1,921,Zha16_no_2_tors,263030.b1,263030,STABLE_BASE_ALGORITHM2_REMOVAL
263345d1,501,Zha16_no_2_tors,263345.d1,263345,STABLE_BASE_ALGORITHM2_REMOVAL
263345d1,669,Zha16_no_2_tors,263345.d1,263345,STABLE_BASE_ALGORITHM2_REMOVAL
263345d1,789,Zha16_no_2_tors,263345.d1,263345,STABLE_BASE_ALGORITHM2_REMOVAL
263410c1,249,Zha16_no_2_tors,263410.c1,263410,STABLE_BASE_ALGORITHM2_REMOVAL
263410g1,249,Zha16_no_2_tors,263410.g1,263410,STABLE_BASE_ALGORITHM2_REMOVAL
263549b1,861,Zha16_no_2_tors,263549.b1,263549,STABLE_BASE_ALGORITHM2_REMOVAL
263666b1,129,Zha16_no_2_tors,263666.b1,263666,STABLE_BASE_ALGORITHM2_REMOVAL
263666b1,321,Zha16_no_2_tors,263666.b1,263666,STABLE_BASE_ALGORITHM2_REMOVAL
263666b1,465,Zha16_no_2_tors,263666.b1,263666,STABLE_BASE_ALGORITHM2_REMOVAL
263666b1,537,Zha16_no_2_tors,263666.b1,263666,STABLE_BASE_ALGORITHM2_REMOVAL
263666b1,633,Zha16_no_2_tors,263666.b1,263666,STABLE_BASE_ALGORITHM2_REMOVAL
263986d1,177,Zha16_no_2_tors,263986.d1,263986,STABLE_BASE_ALGORITHM2_REMOVAL
263986d1,201,Zha16_no_2_tors,263986.d1,263986,STABLE_BASE_ALGORITHM2_REMOVAL
263986d1,609,Zha16_no_2_tors,263986.d1,263986,STABLE_BASE_ALGORITHM2_REMOVAL
263986d1,633,Zha16_no_2_tors,263986.d1,263986,STABLE_BASE_ALGORITHM2_REMOVAL
263986d1,681,Zha16_no_2_tors,263986.d1,263986,STABLE_BASE_ALGORITHM2_REMOVAL
263986d1,777,Zha16_no_2_tors,263986.d1,263986,STABLE_BASE_ALGORITHM2_REMOVAL
263986d1,921,Zha16_no_2_tors,263986.d1,263986,STABLE_BASE_ALGORITHM2_REMOVAL
264299a1,393,Zha16_no_2_tors,264299.a1,264299,STABLE_BASE_ALGORITHM2_REMOVAL
264299a1,417,Zha16_no_2_tors,264299.a1,264299,STABLE_BASE_ALGORITHM2_REMOVAL
264299a1,429,Zha16_no_2_tors,264299.a1,264299,STABLE_BASE_ALGORITHM2_REMOVAL
264299a1,501,Zha16_no_2_tors,264299.a1,264299,STABLE_BASE_ALGORITHM2_REMOVAL
264299a1,597,Zha16_no_2_tors,264299.a1,264299,STABLE_BASE_ALGORITHM2_REMOVAL
264299a1,849,Zha16_no_2_tors,264299.a1,264299,STABLE_BASE_ALGORITHM2_REMOVAL
264341b1,141,Zha16_no_2_tors,264341.b1,264341,STABLE_BASE_ALGORITHM2_REMOVAL
264341b1,309,Zha16_no_2_tors,264341.b1,264341,STABLE_BASE_ALGORITHM2_REMOVAL
264341b1,597,Zha16_no_2_tors,264341.b1,264341,STABLE_BASE_ALGORITHM2_REMOVAL
264341b1,933,Zha16_no_2_tors,264341.b1,264341,STABLE_BASE_ALGORITHM2_REMOVAL
264518b1,201,Zha16_no_2_tors,264518.b1,264518,STABLE_BASE_ALGORITHM2_REMOVAL
264707c1,93,Zha16_no_2_tors,264707.c1,264707,STABLE_BASE_ALGORITHM2_REMOVAL
264707c1,393,Zha16_no_2_tors,264707.c1,264707,STABLE_BASE_ALGORITHM2_REMOVAL
264707c1,933,Zha16_no_2_tors,264707.c1,264707,STABLE_BASE_ALGORITHM2_REMOVAL
265018c1,849,Zha16_no_2_tors,265018.c1,265018,STABLE_BASE_ALGORITHM2_REMOVAL
265022a1,57,Zha16_no_2_tors,265022.a1,265022,STABLE_BASE_ALGORITHM2_REMOVAL
265022a1,537,Zha16_no_2_tors,265022.a1,265022,STABLE_BASE_ALGORITHM2_REMOVAL
265034c1,177,Zha16_no_2_tors,265034.c1,265034,STABLE_BASE_ALGORITHM2_REMOVAL
265034c1,345,Zha16_no_2_tors,265034.c1,265034,STABLE_BASE_ALGORITHM2_REMOVAL
265034c1,753,Zha16_no_2_tors,265034.c1,265034,STABLE_BASE_ALGORITHM2_REMOVAL
265235b1,21,Zha16_no_2_tors,265235.b1,265235,STABLE_BASE_ALGORITHM2_REMOVAL
265235b1,249,Zha16_no_2_tors,265235.b1,265235,STABLE_BASE_ALGORITHM2_REMOVAL
265235b1,309,Zha16_no_2_tors,265235.b1,265235,STABLE_BASE_ALGORITHM2_REMOVAL
265235b1,501,Zha16_no_2_tors,265235.b1,265235,STABLE_BASE_ALGORITHM2_REMOVAL
265235b1,609,Zha16_no_2_tors,265235.b1,265235,STABLE_BASE_ALGORITHM2_REMOVAL
265235b1,741,Zha16_no_2_tors,265235.b1,265235,STABLE_BASE_ALGORITHM2_REMOVAL
265235b1,789,Zha16_no_2_tors,265235.b1,265235,STABLE_BASE_ALGORITHM2_REMOVAL
265445a1,21,Zha16_no_2_tors,265445.a1,265445,STABLE_BASE_ALGORITHM2_REMOVAL
265445a1,201,Zha16_no_2_tors,265445.a1,265445,STABLE_BASE_ALGORITHM2_REMOVAL
265445a1,501,Zha16_no_2_tors,265445.a1,265445,STABLE_BASE_ALGORITHM2_REMOVAL
265445a1,669,Zha16_no_2_tors,265445.a1,265445,STABLE_BASE_ALGORITHM2_REMOVAL
265445a1,849,Zha16_no_2_tors,265445.a1,265445,STABLE_BASE_ALGORITHM2_REMOVAL
265715c1,309,Zha16_no_2_tors,265715.c1,265715,STABLE_BASE_ALGORITHM2_REMOVAL
265715c1,669,Zha16_no_2_tors,265715.c1,265715,STABLE_BASE_ALGORITHM2_REMOVAL
265802b1,201,Zha16_no_2_tors,265802.b1,265802,STABLE_BASE_ALGORITHM2_REMOVAL
265802b1,753,Zha16_no_2_tors,265802.b1,265802,STABLE_BASE_ALGORITHM2_REMOVAL
265859a1,93,Zha16_no_2_tors,265859.a1,265859,STABLE_BASE_ALGORITHM2_REMOVAL
265859a1,201,Zha16_no_2_tors,265859.a1,265859,STABLE_BASE_ALGORITHM2_REMOVAL
265859a1,993,Zha16_no_2_tors,265859.a1,265859,STABLE_BASE_ALGORITHM2_REMOVAL
265870a1,201,Zha16_no_2_tors,265870.a1,265870,STABLE_BASE_ALGORITHM2_REMOVAL
265870c1,201,Zha16_no_2_tors,265870.c1,265870,STABLE_BASE_ALGORITHM2_REMOVAL
265969a1,93,Zha16_no_2_tors,265969.a1,265969,STABLE_BASE_ALGORITHM2_REMOVAL
265969a1,213,Zha16_no_2_tors,265969.a1,265969,STABLE_BASE_ALGORITHM2_REMOVAL
265969a1,357,Zha16_no_2_tors,265969.a1,265969,STABLE_BASE_ALGORITHM2_REMOVAL
265969a1,465,Zha16_no_2_tors,265969.a1,265969,STABLE_BASE_ALGORITHM2_REMOVAL
265969a1,573,Zha16_no_2_tors,265969.a1,265969,STABLE_BASE_ALGORITHM2_REMOVAL
265969a1,669,Zha16_no_2_tors,265969.a1,265969,STABLE_BASE_ALGORITHM2_REMOVAL
265969a1,861,Zha16_no_2_tors,265969.a1,265969,STABLE_BASE_ALGORITHM2_REMOVAL
265969a1,933,Zha16_no_2_tors,265969.a1,265969,STABLE_BASE_ALGORITHM2_REMOVAL
265969a1,969,Zha16_no_2_tors,265969.a1,265969,STABLE_BASE_ALGORITHM2_REMOVAL
265970b1,489,Zha16_no_2_tors,265970.b1,265970,STABLE_BASE_ALGORITHM2_REMOVAL
265970b1,921,Zha16_no_2_tors,265970.b1,265970,STABLE_BASE_ALGORITHM2_REMOVAL
265991a1,69,Zha16_no_2_tors,265991.a1,265991,STABLE_BASE_ALGORITHM2_REMOVAL
265991a1,93,Zha16_no_2_tors,265991.a1,265991,STABLE_BASE_ALGORITHM2_REMOVAL
265991a1,345,Zha16_no_2_tors,265991.a1,265991,STABLE_BASE_ALGORITHM2_REMOVAL
265991a1,465,Zha16_no_2_tors,265991.a1,265991,STABLE_BASE_ALGORITHM2_REMOVAL
265991a1,489,Zha16_no_2_tors,265991.a1,265991,STABLE_BASE_ALGORITHM2_REMOVAL
265991a1,597,Zha16_no_2_tors,265991.a1,265991,STABLE_BASE_ALGORITHM2_REMOVAL
265991a1,753,Zha16_no_2_tors,265991.a1,265991,STABLE_BASE_ALGORITHM2_REMOVAL
265991a1,933,Zha16_no_2_tors,265991.a1,265991,STABLE_BASE_ALGORITHM2_REMOVAL
265994a1,129,Zha16_no_2_tors,265994.a1,265994,STABLE_BASE_ALGORITHM2_REMOVAL
265994a1,249,Zha16_no_2_tors,265994.a1,265994,STABLE_BASE_ALGORITHM2_REMOVAL
265994a1,417,Zha16_no_2_tors,265994.a1,265994,STABLE_BASE_ALGORITHM2_REMOVAL
266245b1,141,Zha16_no_2_tors,266245.b1,266245,STABLE_BASE_ALGORITHM2_REMOVAL
266245b1,249,Zha16_no_2_tors,266245.b1,266245,STABLE_BASE_ALGORITHM2_REMOVAL
266245b1,921,Zha16_no_2_tors,266245.b1,266245,STABLE_BASE_ALGORITHM2_REMOVAL
266326a1,321,Zha16_no_2_tors,266326.a1,266326,STABLE_BASE_ALGORITHM2_REMOVAL
266326b1,321,Zha16_no_2_tors,266326.b1,266326,STABLE_BASE_ALGORITHM2_REMOVAL
266354d1,345,Zha16_no_2_tors,266354.d1,266354,STABLE_BASE_ALGORITHM2_REMOVAL
266354d1,489,Zha16_no_2_tors,266354.d1,266354,STABLE_BASE_ALGORITHM2_REMOVAL
266354d1,537,Zha16_no_2_tors,266354.d1,266354,STABLE_BASE_ALGORITHM2_REMOVAL
266354d1,705,Zha16_no_2_tors,266354.d1,266354,STABLE_BASE_ALGORITHM2_REMOVAL
266354d1,753,Zha16_no_2_tors,266354.d1,266354,STABLE_BASE_ALGORITHM2_REMOVAL
266354d1,969,Zha16_no_2_tors,266354.d1,266354,STABLE_BASE_ALGORITHM2_REMOVAL
266459a1,33,Zha16_no_2_tors,266459.a1,266459,STABLE_BASE_ALGORITHM2_REMOVAL
266459a1,237,Zha16_no_2_tors,266459.a1,266459,STABLE_BASE_ALGORITHM2_REMOVAL
266459a1,285,Zha16_no_2_tors,266459.a1,266459,STABLE_BASE_ALGORITHM2_REMOVAL
266459a1,573,Zha16_no_2_tors,266459.a1,266459,STABLE_BASE_ALGORITHM2_REMOVAL
266510b1,129,Zha16_no_2_tors,266510.b1,266510,STABLE_BASE_ALGORITHM2_REMOVAL
266510b1,489,Zha16_no_2_tors,266510.b1,266510,STABLE_BASE_ALGORITHM2_REMOVAL
266594b1,273,Zha16_no_2_tors,266594.b1,266594,STABLE_BASE_ALGORITHM2_REMOVAL
266594b1,681,Zha16_no_2_tors,266594.b1,266594,STABLE_BASE_ALGORITHM2_REMOVAL
266702a1,201,Zha16_no_2_tors,266702.a1,266702,STABLE_BASE_ALGORITHM2_REMOVAL
266702a1,681,Zha16_no_2_tors,266702.a1,266702,STABLE_BASE_ALGORITHM2_REMOVAL
266723b1,93,Zha16_no_2_tors,266723.b1,266723,STABLE_BASE_ALGORITHM2_REMOVAL
266723b1,129,Zha16_no_2_tors,266723.b1,266723,STABLE_BASE_ALGORITHM2_REMOVAL
266723b1,573,Zha16_no_2_tors,266723.b1,266723,STABLE_BASE_ALGORITHM2_REMOVAL
266723b1,717,Zha16_no_2_tors,266723.b1,266723,STABLE_BASE_ALGORITHM2_REMOVAL
266723b1,789,Zha16_no_2_tors,266723.b1,266723,STABLE_BASE_ALGORITHM2_REMOVAL
266723b1,921,Zha16_no_2_tors,266723.b1,266723,STABLE_BASE_ALGORITHM2_REMOVAL
266755a1,69,Zha16_no_2_tors,266755.a1,266755,STABLE_BASE_ALGORITHM2_REMOVAL
266755a1,669,Zha16_no_2_tors,266755.a1,266755,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,33,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,57,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,129,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,177,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,393,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,489,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,537,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,561,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,681,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,753,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
266902a1,969,Zha16_no_2_tors,266902.a1,266902,STABLE_BASE_ALGORITHM2_REMOVAL
267083a1,213,Zha16_no_2_tors,267083.a1,267083,STABLE_BASE_ALGORITHM2_REMOVAL
267083a1,453,Zha16_no_2_tors,267083.a1,267083,STABLE_BASE_ALGORITHM2_REMOVAL
267083a1,609,Zha16_no_2_tors,267083.a1,267083,STABLE_BASE_ALGORITHM2_REMOVAL
267083a1,861,Zha16_no_2_tors,267083.a1,267083,STABLE_BASE_ALGORITHM2_REMOVAL
267146c1,753,Zha16_no_2_tors,267146.c1,267146,STABLE_BASE_ALGORITHM2_REMOVAL
267146c1,993,Zha16_no_2_tors,267146.c1,267146,STABLE_BASE_ALGORITHM2_REMOVAL
267253b1,681,Zha16_no_2_tors,267253.b1,267253,STABLE_BASE_ALGORITHM2_REMOVAL
267253b1,753,Zha16_no_2_tors,267253.b1,267253,STABLE_BASE_ALGORITHM2_REMOVAL
267253b1,849,Zha16_no_2_tors,267253.b1,267253,STABLE_BASE_ALGORITHM2_REMOVAL
267919a1,213,Zha16_no_2_tors,267919.a1,267919,STABLE_BASE_ALGORITHM2_REMOVAL
267919a1,381,Zha16_no_2_tors,267919.a1,267919,STABLE_BASE_ALGORITHM2_REMOVAL
267919a1,861,Zha16_no_2_tors,267919.a1,267919,STABLE_BASE_ALGORITHM2_REMOVAL
267919a1,921,Zha16_no_2_tors,267919.a1,267919,STABLE_BASE_ALGORITHM2_REMOVAL
267973b1,489,Zha16_no_2_tors,267973.b1,267973,STABLE_BASE_ALGORITHM2_REMOVAL
267973b1,717,Zha16_no_2_tors,267973.b1,267973,STABLE_BASE_ALGORITHM2_REMOVAL
267973b1,813,Zha16_no_2_tors,267973.b1,267973,STABLE_BASE_ALGORITHM2_REMOVAL
268142e1,57,Zha16_no_2_tors,268142.e1,268142,STABLE_BASE_ALGORITHM2_REMOVAL
268597a1,177,Zha16_no_2_tors,268597.a1,268597,STABLE_BASE_ALGORITHM2_REMOVAL
268597a1,309,Zha16_no_2_tors,268597.a1,268597,STABLE_BASE_ALGORITHM2_REMOVAL
268597a1,417,Zha16_no_2_tors,268597.a1,268597,STABLE_BASE_ALGORITHM2_REMOVAL
268597a1,501,Zha16_no_2_tors,268597.a1,268597,STABLE_BASE_ALGORITHM2_REMOVAL
268597a1,897,Zha16_no_2_tors,268597.a1,268597,STABLE_BASE_ALGORITHM2_REMOVAL
268658b1,777,Zha16_no_2_tors,268658.b1,268658,STABLE_BASE_ALGORITHM2_REMOVAL
268754c1,33,Zha16_no_2_tors,268754.c1,268754,STABLE_BASE_ALGORITHM2_REMOVAL
268754c1,393,Zha16_no_2_tors,268754.c1,268754,STABLE_BASE_ALGORITHM2_REMOVAL
268754c1,561,Zha16_no_2_tors,268754.c1,268754,STABLE_BASE_ALGORITHM2_REMOVAL
268766a1,393,Zha16_no_2_tors,268766.a1,268766,STABLE_BASE_ALGORITHM2_REMOVAL
268766a1,489,Zha16_no_2_tors,268766.a1,268766,STABLE_BASE_ALGORITHM2_REMOVAL
268766a1,705,Zha16_no_2_tors,268766.a1,268766,STABLE_BASE_ALGORITHM2_REMOVAL
268871a1,237,Zha16_no_2_tors,268871.a1,268871,STABLE_BASE_ALGORITHM2_REMOVAL
268871a1,717,Zha16_no_2_tors,268871.a1,268871,STABLE_BASE_ALGORITHM2_REMOVAL
268871a1,933,Zha16_no_2_tors,268871.a1,268871,STABLE_BASE_ALGORITHM2_REMOVAL
269291b1,69,Zha16_no_2_tors,269291.b1,269291,STABLE_BASE_ALGORITHM2_REMOVAL
269291b1,201,Zha16_no_2_tors,269291.b1,269291,STABLE_BASE_ALGORITHM2_REMOVAL
269291b1,597,Zha16_no_2_tors,269291.b1,269291,STABLE_BASE_ALGORITHM2_REMOVAL
269291b1,993,Zha16_no_2_tors,269291.b1,269291,STABLE_BASE_ALGORITHM2_REMOVAL
269423b1,141,Zha16_no_2_tors,269423.b1,269423,STABLE_BASE_ALGORITHM2_REMOVAL
269423b1,309,Zha16_no_2_tors,269423.b1,269423,STABLE_BASE_ALGORITHM2_REMOVAL
269570d1,849,Zha16_no_2_tors,269570.d1,269570,STABLE_BASE_ALGORITHM2_REMOVAL
269606a1,417,Zha16_no_2_tors,269606.a1,269606,STABLE_BASE_ALGORITHM2_REMOVAL
269698e1,537,Zha16_no_2_tors,269698.e1,269698,STABLE_BASE_ALGORITHM2_REMOVAL
269702a1,177,Zha16_no_2_tors,269702.a1,269702,STABLE_BASE_ALGORITHM2_REMOVAL
269702a1,249,Zha16_no_2_tors,269702.a1,269702,STABLE_BASE_ALGORITHM2_REMOVAL
269702a1,273,Zha16_no_2_tors,269702.a1,269702,STABLE_BASE_ALGORITHM2_REMOVAL
269702a1,393,Zha16_no_2_tors,269702.a1,269702,STABLE_BASE_ALGORITHM2_REMOVAL
269702a1,537,Zha16_no_2_tors,269702.a1,269702,STABLE_BASE_ALGORITHM2_REMOVAL
269702a1,753,Zha16_no_2_tors,269702.a1,269702,STABLE_BASE_ALGORITHM2_REMOVAL
269702a1,849,Zha16_no_2_tors,269702.a1,269702,STABLE_BASE_ALGORITHM2_REMOVAL
269845a1,141,Zha16_no_2_tors,269845.a1,269845,STABLE_BASE_ALGORITHM2_REMOVAL
269845a1,741,Zha16_no_2_tors,269845.a1,269845,STABLE_BASE_ALGORITHM2_REMOVAL
269845a1,921,Zha16_no_2_tors,269845.a1,269845,STABLE_BASE_ALGORITHM2_REMOVAL
269858b1,33,Zha16_no_2_tors,269858.b1,269858,STABLE_BASE_ALGORITHM2_REMOVAL
269858b1,417,Zha16_no_2_tors,269858.b1,269858,STABLE_BASE_ALGORITHM2_REMOVAL
269858b1,633,Zha16_no_2_tors,269858.b1,269858,STABLE_BASE_ALGORITHM2_REMOVAL
270179b1,309,Zha16_no_2_tors,270179.b1,270179,STABLE_BASE_ALGORITHM2_REMOVAL
270179b1,393,Zha16_no_2_tors,270179.b1,270179,STABLE_BASE_ALGORITHM2_REMOVAL
270362b1,177,Zha16_no_2_tors,270362.b1,270362,STABLE_BASE_ALGORITHM2_REMOVAL
270362b1,321,Zha16_no_2_tors,270362.b1,270362,STABLE_BASE_ALGORITHM2_REMOVAL
270362b1,489,Zha16_no_2_tors,270362.b1,270362,STABLE_BASE_ALGORITHM2_REMOVAL
270362b1,537,Zha16_no_2_tors,270362.b1,270362,STABLE_BASE_ALGORITHM2_REMOVAL
270362b1,897,Zha16_no_2_tors,270362.b1,270362,STABLE_BASE_ALGORITHM2_REMOVAL
270485b1,21,Zha16_no_2_tors,270485.b1,270485,STABLE_BASE_ALGORITHM2_REMOVAL
270485b1,921,Zha16_no_2_tors,270485.b1,270485,STABLE_BASE_ALGORITHM2_REMOVAL
270554a1,57,Zha16_no_2_tors,270554.a1,270554,STABLE_BASE_ALGORITHM2_REMOVAL
270554a1,345,Zha16_no_2_tors,270554.a1,270554,STABLE_BASE_ALGORITHM2_REMOVAL
270554a1,417,Zha16_no_2_tors,270554.a1,270554,STABLE_BASE_ALGORITHM2_REMOVAL
270554a1,465,Zha16_no_2_tors,270554.a1,270554,STABLE_BASE_ALGORITHM2_REMOVAL
