curve_label,source,conductor,generator_twists,old_source_replayed_twists,current_twists,removed_by_new_gcd,added_by_disc_gate_deletion,hidden_both_blocked,semantic_class
103431a1,CLZ20,103431,3,3,3,0,0,0,UNCHANGED
103474d1,Zha16_no_2_tors,103474,4,4,4,0,0,0,UNCHANGED
103486a1,Zha16_no_2_tors,103486,10,10,10,0,0,0,UNCHANGED
103489a1,Zha16_no_2_tors,103489,18,18,18,0,0,0,UNCHANGED
10349a1,Zha16_no_2_tors,10349,36,36,22,14,0,0,SHRINK_ONLY
103503a1,Zha16_no_2_tors,103503,14,14,14,0,0,0,UNCHANGED
103506a1,Zha16_no_2_tors,103506,7,7,7,0,0,0,UNCHANGED
103506e1,Zha16_no_2_tors,103506,7,7,7,0,0,0,UNCHANGED
103530a1,Zha16_no_2_tors,103530,1,1,1,0,0,0,UNCHANGED
103530bo1,Zha16_no_2_tors,103530,1,1,1,0,0,0,UNCHANGED
103530d1,Zha16_no_2_tors,103530,1,1,1,0,0,0,UNCHANGED
103530v1,Zha16_no_2_tors,103530,1,1,1,0,0,0,UNCHANGED
10353b1,Zha16_no_2_tors,10353,4,4,4,0,0,0,UNCHANGED
10353e1,Zha16_no_2_tors,10353,4,4,4,0,0,0,UNCHANGED
10354c1,CLZ20,10354,2,2,2,0,0,0,UNCHANGED
10358a1,Zha16_no_2_tors,10358,26,26,19,7,0,0,SHRINK_ONLY
103610d1,Zha16_no_2_tors,103610,2,2,1,1,0,0,SHRINK_ONLY
103611a1,Zha16_no_2_tors,103611,16,16,16,0,0,0,UNCHANGED
103611b1,Zha16_no_2_tors,103611,16,16,16,0,0,0,UNCHANGED
103627a1,Zha16_no_2_tors,103627,17,17,17,0,0,0,UNCHANGED
103627b1,Zha16_no_2_tors,103627,14,14,14,0,0,0,UNCHANGED
103627c1,Zha16_no_2_tors,103627,20,20,20,0,0,0,UNCHANGED
103627d1,Zha16_no_2_tors,103627,20,20,20,0,0,0,UNCHANGED
103627e1,Zha16_no_2_tors,103627,15,15,15,0,0,0,UNCHANGED
10362l1,Zha16_no_2_tors,10362,3,3,3,0,0,0,UNCHANGED
103630a1,Zha16_no_2_tors,103630,4,4,4,0,0,0,UNCHANGED
103645b1,Zha16_no_2_tors,103645,9,9,9,0,0,0,UNCHANGED
103645c1,CLZ20,103645,1,1,1,0,0,0,UNCHANGED
103670a1,Zha16_no_2_tors,103670,3,3,3,0,0,0,UNCHANGED
103677c1,Zha16_no_2_tors,103677,5,5,5,0,0,0,UNCHANGED
103678a1,CLZ20,103678,4,4,4,0,0,0,UNCHANGED
103679a1,Zha16_no_2_tors,103679,26,26,18,8,0,0,SHRINK_ONLY
103682a1,Zha16_no_2_tors,103682,6,6,6,0,0,0,UNCHANGED
103683a1,Zha16_no_2_tors,103683,5,5,5,0,0,0,UNCHANGED
103691b1,Zha16_no_2_tors,103691,20,20,20,0,0,0,UNCHANGED
103691c1,CLZ20,103691,5,5,5,0,0,0,UNCHANGED
103705a1,Zha16_no_2_tors,103705,8,8,8,0,0,0,UNCHANGED
10370e1,Zha16_no_2_tors,10370,4,4,2,2,0,0,SHRINK_ONLY
103718b1,Zha16_no_2_tors,103718,13,13,13,0,0,0,UNCHANGED
103730l1,Zha16_no_2_tors,103730,2,2,2,0,0,0,UNCHANGED
103742a1,Zha16_no_2_tors,103742,17,17,15,2,0,0,SHRINK_ONLY
103746c1,CLZ20,103746,1,1,1,0,0,0,UNCHANGED
103747a1,Zha16_no_2_tors,103747,12,12,12,0,0,0,UNCHANGED
103755c1,Zha16_no_2_tors,103755,4,4,4,0,0,0,UNCHANGED
103758a1,Zha16_no_2_tors,103758,9,9,9,0,0,0,UNCHANGED
103774j1,Zha16_no_2_tors,103774,5,5,5,0,0,0,UNCHANGED
103774k1,Zha16_no_2_tors,103774,5,5,5,0,0,0,UNCHANGED
103785a1,Zha16_no_2_tors,103785,2,2,2,0,0,0,UNCHANGED
103785e1,Zha16_no_2_tors,103785,2,2,2,0,0,0,UNCHANGED
103785m1,Zha16_no_2_tors,103785,2,2,2,0,0,0,UNCHANGED
103785r1,Zha16_no_2_tors,103785,2,2,2,0,0,0,UNCHANGED
103790a1,Zha16_no_2_tors,103790,5,5,3,2,0,0,SHRINK_ONLY
103791b1,Zha16_no_2_tors,103791,9,9,9,0,0,0,UNCHANGED
103810b1,Zha16_no_2_tors,103810,4,4,4,0,0,0,UNCHANGED
103810f1,Zha16_no_2_tors,103810,4,4,4,0,0,0,UNCHANGED
103822c1,Zha16_no_2_tors,103822,5,5,5,0,0,0,UNCHANGED
103826a1,CLZ20,103826,1,1,1,0,0,0,UNCHANGED
10382a1,Zha16_no_2_tors,10382,10,10,10,0,0,0,UNCHANGED
103845c1,Zha16_no_2_tors,103845,2,2,2,0,0,0,UNCHANGED
103845i1,Zha16_no_2_tors,103845,2,2,2,0,0,0,UNCHANGED
103845k1,Zha16_no_2_tors,103845,2,2,2,0,0,0,UNCHANGED
103854a1,Zha16_no_2_tors,103854,4,4,4,0,0,0,UNCHANGED
103858c1,Zha16_no_2_tors,103858,27,27,21,6,0,0,SHRINK_ONLY
103866f1,Zha16_no_2_tors,103866,4,4,4,0,0,0,UNCHANGED
103866g1,Zha16_no_2_tors,103866,4,4,4,0,0,0,UNCHANGED
103866i1,Zha16_no_2_tors,103866,4,4,4,0,0,0,UNCHANGED
103870h1,Zha16_no_2_tors,103870,2,2,1,1,0,0,SHRINK_ONLY
103870k1,Zha16_no_2_tors,103870,2,2,1,1,0,0,SHRINK_ONLY
103879a1,CLZ20,103879,2,2,2,0,0,0,UNCHANGED
10387b1,Zha16_no_2_tors,10387,4,4,4,0,0,0,UNCHANGED
103882a1,Zha16_no_2_tors,103882,24,24,15,9,0,0,SHRINK_ONLY
103894e1,Zha16_no_2_tors,103894,5,5,5,0,0,0,UNCHANGED
103894g1,Zha16_no_2_tors,103894,5,5,4,1,0,0,SHRINK_ONLY
10389a1,Zha16_no_2_tors,10389,20,20,20,0,0,0,UNCHANGED
103943a1,CLZ20,103943,1,1,1,0,0,0,UNCHANGED
103943b1,CLZ20,103943,1,1,1,0,0,0,UNCHANGED
103955a1,Zha16_no_2_tors,103955,7,7,4,3,0,0,SHRINK_ONLY
103955b1,Zha16_no_2_tors,103955,7,7,4,3,0,0,SHRINK_ONLY
103957a1,Zha16_no_2_tors,103957,14,14,14,0,0,0,UNCHANGED
103998d1,Zha16_no_2_tors,103998,7,7,7,0,0,0,UNCHANGED
103999a1,Zha16_no_2_tors,103999,12,12,12,0,0,0,UNCHANGED
104002a1,Zha16_no_2_tors,104002,11,11,11,0,0,0,UNCHANGED
104005f1,Zha16_no_2_tors,104005,1,1,1,0,0,0,UNCHANGED
104005g1,Zha16_no_2_tors,104005,1,1,1,0,0,0,UNCHANGED
104006e1,Zha16_no_2_tors,104006,2,2,2,0,0,0,UNCHANGED
104010b1,Zha16_no_2_tors,104010,4,4,4,0,0,0,UNCHANGED
104011a1,Zha16_no_2_tors,104011,16,16,16,0,0,0,UNCHANGED
10402d1,Zha16_no_2_tors,10402,11,11,7,4,0,0,SHRINK_ONLY
10402e1,CLZ20,10402,1,1,1,0,0,0,UNCHANGED
104037a1,Zha16_no_2_tors,104037,17,17,17,0,0,0,UNCHANGED
104042b1,Zha16_no_2_tors,104042,21,21,18,3,0,0,SHRINK_ONLY
104043a1,Zha16_no_2_tors,104043,6,6,6,0,0,0,UNCHANGED
104082b1,Zha16_no_2_tors,104082,2,2,2,0,0,0,UNCHANGED
104082h1,Zha16_no_2_tors,104082,2,2,2,0,0,0,UNCHANGED
104082t1,Zha16_no_2_tors,104082,2,2,2,0,0,0,UNCHANGED
104090b1,Zha16_no_2_tors,104090,2,2,2,0,0,0,UNCHANGED
104118l1,Zha16_no_2_tors,104118,2,2,2,0,0,0,UNCHANGED
104118r1,Zha16_no_2_tors,104118,2,2,2,0,0,0,UNCHANGED
104118t1,Zha16_no_2_tors,104118,2,2,2,0,0,0,UNCHANGED
10411a1,Zha16_no_2_tors,10411,15,15,15,0,0,0,UNCHANGED
104142a1,Zha16_no_2_tors,104142,3,3,3,0,0,0,UNCHANGED
104142b1,Zha16_no_2_tors,104142,3,3,3,0,0,0,UNCHANGED
104142e1,Zha16_no_2_tors,104142,3,3,3,0,0,0,UNCHANGED
104142f1,Zha16_no_2_tors,104142,5,5,5,0,0,0,UNCHANGED
104142g1,Zha16_no_2_tors,104142,3,3,3,0,0,0,UNCHANGED
104142h1,Zha16_no_2_tors,104142,5,5,5,0,0,0,UNCHANGED
104163e1,Zha16_no_2_tors,104163,14,14,14,0,0,0,UNCHANGED
104182e1,Zha16_no_2_tors,104182,7,7,7,0,0,0,UNCHANGED
104189a1,Zha16_no_2_tors,104189,22,22,22,0,0,0,UNCHANGED
104210c1,Zha16_no_2_tors,104210,3,3,2,1,0,0,SHRINK_ONLY
104226b1,Zha16_no_2_tors,104226,6,6,6,0,0,0,UNCHANGED
104226i1,Zha16_no_2_tors,104226,6,6,6,0,0,0,UNCHANGED
104253e1,Zha16_no_2_tors,104253,4,4,4,0,0,0,UNCHANGED
104253g1,Zha16_no_2_tors,104253,4,4,4,0,0,0,UNCHANGED
104255b1,Zha16_no_2_tors,104255,9,9,7,2,0,0,SHRINK_ONLY
104258a1,Zha16_no_2_tors,104258,4,4,4,0,0,0,UNCHANGED
104258b1,Zha16_no_2_tors,104258,4,4,4,0,0,0,UNCHANGED
104263a1,CLZ20,104263,1,1,1,0,0,0,UNCHANGED
104285a1,Zha16_no_2_tors,104285,20,20,17,3,0,0,SHRINK_ONLY
104286g1,Zha16_no_2_tors,104286,2,2,2,0,0,0,UNCHANGED
104286m1,Zha16_no_2_tors,104286,2,2,2,0,0,0,UNCHANGED
104286p1,Zha16_no_2_tors,104286,1,1,1,0,0,0,UNCHANGED
104286q1,Zha16_no_2_tors,104286,1,1,1,0,0,0,UNCHANGED
104286v1,Zha16_no_2_tors,104286,2,2,2,0,0,0,UNCHANGED
104286w1,Zha16_no_2_tors,104286,1,1,1,0,0,0,UNCHANGED
104295b1,Zha16_no_2_tors,104295,4,4,4,0,0,0,UNCHANGED
104299b1,Zha16_no_2_tors,104299,10,10,10,0,0,0,UNCHANGED
1042b1,Zha16_no_2_tors,1042,20,20,20,0,0,0,UNCHANGED
104331c1,Zha16_no_2_tors,104331,7,7,7,0,0,0,UNCHANGED
104331d1,Zha16_no_2_tors,104331,7,7,7,0,0,0,UNCHANGED
104331e1,Zha16_no_2_tors,104331,7,7,7,0,0,0,UNCHANGED
104354b1,Zha16_no_2_tors,104354,21,21,15,6,0,0,SHRINK_ONLY
104367a1,Zha16_no_2_tors,104367,9,9,9,0,0,0,UNCHANGED
104367c1,CLZ20,104367,1,1,1,0,0,0,UNCHANGED
104389a1,Zha16_no_2_tors,104389,23,23,23,0,0,0,UNCHANGED
1043a1,Zha16_no_2_tors,1043,19,19,13,6,0,0,SHRINK_ONLY
104410a1,Zha16_no_2_tors,104410,4,4,4,0,0,0,UNCHANGED
104410b1,Zha16_no_2_tors,104410,4,4,4,0,0,0,UNCHANGED
104438a1,Zha16_no_2_tors,104438,13,13,9,4,0,0,SHRINK_ONLY
104451a1,Zha16_no_2_tors,104451,8,8,8,0,0,0,UNCHANGED
10446b1,Zha16_no_2_tors,10446,11,11,11,0,0,0,UNCHANGED
104474a1,Zha16_no_2_tors,104474,42,42,27,15,0,0,SHRINK_ONLY
104494a1,Zha16_no_2_tors,104494,8,8,8,0,0,0,UNCHANGED
104505c1,Zha16_no_2_tors,104505,6,6,6,0,0,0,UNCHANGED
104505h1,Zha16_no_2_tors,104505,6,6,6,0,0,0,UNCHANGED
104514a1,Zha16_no_2_tors,104514,7,7,7,0,0,0,UNCHANGED
104514c1,Zha16_no_2_tors,104514,7,7,7,0,0,0,UNCHANGED
104522a1,Zha16_no_2_tors,104522,7,7,7,0,0,0,UNCHANGED
104530a1,Zha16_no_2_tors,104530,8,8,8,0,0,0,UNCHANGED
104538k1,Zha16_no_2_tors,104538,1,1,1,0,0,0,UNCHANGED
104538p1,Zha16_no_2_tors,104538,1,1,1,0,0,0,UNCHANGED
104542a1,Zha16_no_2_tors,104542,7,7,7,0,0,0,UNCHANGED
104581b1,Zha16_no_2_tors,104581,36,36,26,10,0,0,SHRINK_ONLY
104590a1,Zha16_no_2_tors,104590,8,8,5,3,0,0,SHRINK_ONLY
104601e1,Zha16_no_2_tors,104601,3,3,3,0,0,0,UNCHANGED
104601f1,Zha16_no_2_tors,104601,3,3,3,0,0,0,UNCHANGED
104619a1,CLZ20,104619,1,1,1,0,0,0,UNCHANGED
104619b1,CLZ20,104619,1,1,1,0,0,0,UNCHANGED
104630a1,Zha16_no_2_tors,104630,8,8,6,2,0,0,SHRINK_ONLY
104658a1,CLZ20,104658,1,1,1,0,0,0,UNCHANGED
104658c1,Zha16_no_2_tors,104658,6,6,6,0,0,0,UNCHANGED
10465a1,Zha16_no_2_tors,10465,3,3,3,0,0,0,UNCHANGED
10465d1,Zha16_no_2_tors,10465,3,3,3,0,0,0,UNCHANGED
104662a1,Zha16_no_2_tors,104662,12,12,10,2,0,0,SHRINK_ONLY
104678a1,Zha16_no_2_tors,104678,10,10,6,4,0,0,SHRINK_ONLY
10470c1,Zha16_no_2_tors,10470,3,3,3,0,0,0,UNCHANGED
104718a1,Zha16_no_2_tors,104718,3,3,3,0,0,0,UNCHANGED
104718d1,Zha16_no_2_tors,104718,2,2,2,0,0,0,UNCHANGED
104718e1,Zha16_no_2_tors,104718,2,2,2,0,0,0,UNCHANGED
104727c1,Zha16_no_2_tors,104727,5,5,5,0,0,0,UNCHANGED
104741a1,CLZ20,104741,1,1,1,0,0,0,UNCHANGED
104755f1,Zha16_no_2_tors,104755,4,4,4,0,0,0,UNCHANGED
10479b1,Zha16_no_2_tors,10479,10,10,10,0,0,0,UNCHANGED
10483a1,Zha16_no_2_tors,10483,11,11,11,0,0,0,UNCHANGED
104867a1,Zha16_no_2_tors,104867,5,5,5,0,0,0,UNCHANGED
104874a1,Zha16_no_2_tors,104874,3,3,3,0,0,0,UNCHANGED
104874o1,Zha16_no_2_tors,104874,3,3,3,0,0,0,UNCHANGED
104894a1,Zha16_no_2_tors,104894,13,13,10,3,0,0,SHRINK_ONLY
104910ba1,Zha16_no_2_tors,104910,1,1,1,0,0,0,UNCHANGED
104910d1,Zha16_no_2_tors,104910,1,1,1,0,0,0,UNCHANGED
104910e1,Zha16_no_2_tors,104910,1,1,1,0,0,0,UNCHANGED
104910j1,Zha16_no_2_tors,104910,1,1,1,0,0,0,UNCHANGED
104910o1,Zha16_no_2_tors,104910,1,1,1,0,0,0,UNCHANGED
104910p1,Zha16_no_2_tors,104910,1,1,1,0,0,0,UNCHANGED
104910t1,Zha16_no_2_tors,104910,1,1,1,0,0,0,UNCHANGED
104910y1,Zha16_no_2_tors,104910,1,1,1,0,0,0,UNCHANGED
104915a1,Zha16_no_2_tors,104915,21,21,17,4,0,0,SHRINK_ONLY
104935c1,Zha16_no_2_tors,104935,8,8,8,0,0,0,UNCHANGED
10493a1,Zha16_no_2_tors,10493,16,16,16,0,0,0,UNCHANGED
104979a1,Zha16_no_2_tors,104979,10,10,10,0,0,0,UNCHANGED
104981a1,CLZ20,104981,1,1,1,0,0,0,UNCHANGED
105035a1,Zha16_no_2_tors,105035,6,6,6,0,0,0,UNCHANGED
105045j1,Zha16_no_2_tors,105045,5,5,5,0,0,0,UNCHANGED
10506g1,Zha16_no_2_tors,10506,4,4,4,0,0,0,UNCHANGED
105098b1,Zha16_no_2_tors,105098,7,7,7,0,0,0,UNCHANGED
105098d1,Zha16_no_2_tors,105098,7,7,7,0,0,0,UNCHANGED
105099a1,Zha16_no_2_tors,105099,4,4,4,0,0,0,UNCHANGED
10510b1,Zha16_no_2_tors,10510,7,7,7,0,0,0,UNCHANGED
105114a1,Zha16_no_2_tors,105114,9,9,9,0,0,0,UNCHANGED
105117b1,Zha16_no_2_tors,105117,7,7,7,0,0,0,UNCHANGED
105119a1,Zha16_no_2_tors,105119,21,21,15,6,0,0,SHRINK_ONLY
105155a1,Zha16_no_2_tors,105155,24,24,16,8,0,0,SHRINK_ONLY
10515b1,Zha16_no_2_tors,10515,5,5,5,0,0,0,UNCHANGED
10515c1,Zha16_no_2_tors,10515,5,5,5,0,0,0,UNCHANGED
105166a1,Zha16_no_2_tors,105166,22,22,22,0,0,0,UNCHANGED
105177a1,Zha16_no_2_tors,105177,18,18,18,0,0,0,UNCHANGED
105178a1,Zha16_no_2_tors,105178,9,9,9,0,0,0,UNCHANGED
105195b1,Zha16_no_2_tors,105195,8,8,8,0,0,0,UNCHANGED
105213c1,Zha16_no_2_tors,105213,5,5,5,0,0,0,UNCHANGED
105235a1,Zha16_no_2_tors,105235,7,7,7,0,0,0,UNCHANGED
105261a1,Zha16_no_2_tors,105261,9,9,9,0,0,0,UNCHANGED
105261b1,Zha16_no_2_tors,105261,9,9,9,0,0,0,UNCHANGED
105266j1,Zha16_no_2_tors,105266,6,6,6,0,0,0,UNCHANGED
105294c1,Zha16_no_2_tors,105294,1,1,1,0,0,0,UNCHANGED
105298d1,Zha16_no_2_tors,105298,4,4,4,0,0,0,UNCHANGED
105315e1,Zha16_no_2_tors,105315,1,1,1,0,0,0,UNCHANGED
105315f1,Zha16_no_2_tors,105315,1,1,1,0,0,0,UNCHANGED
105315i1,Zha16_no_2_tors,105315,1,1,1,0,0,0,UNCHANGED
105317b1,Zha16_no_2_tors,105317,7,7,7,0,0,0,UNCHANGED
105330b1,Zha16_no_2_tors,105330,4,4,4,0,0,0,UNCHANGED
105330h1,Zha16_no_2_tors,105330,4,4,4,0,0,0,UNCHANGED
105330k1,Zha16_no_2_tors,105330,4,4,4,0,0,0,UNCHANGED
105342b1,Zha16_no_2_tors,105342,3,3,3,0,0,0,UNCHANGED
105351b1,Zha16_no_2_tors,105351,27,27,27,0,0,0,UNCHANGED
105355g1,Zha16_no_2_tors,105355,10,10,10,0,0,0,UNCHANGED
105366n1,Zha16_no_2_tors,105366,6,6,6,0,0,0,UNCHANGED
105386b1,Zha16_no_2_tors,105386,5,5,5,0,0,0,UNCHANGED
10538a1,Zha16_no_2_tors,10538,11,11,11,0,0,0,UNCHANGED
105395b1,Zha16_no_2_tors,105395,9,9,7,2,0,0,SHRINK_ONLY
105406b1,Zha16_no_2_tors,105406,9,9,9,0,0,0,UNCHANGED
105414b1,Zha16_no_2_tors,105414,6,6,6,0,0,0,UNCHANGED
105422a1,Zha16_no_2_tors,105422,16,16,16,0,0,0,UNCHANGED
10542b1,Zha16_no_2_tors,10542,2,2,2,0,0,0,UNCHANGED
10542c1,Zha16_no_2_tors,10542,3,3,3,0,0,0,UNCHANGED
10542h1,Zha16_no_2_tors,10542,3,3,3,0,0,0,UNCHANGED
10542i1,Zha16_no_2_tors,10542,2,2,2,0,0,0,UNCHANGED
10542j1,Zha16_no_2_tors,10542,3,3,3,0,0,0,UNCHANGED
105454a1,Zha16_no_2_tors,105454,19,19,19,0,0,0,UNCHANGED
105483a1,CLZ20,105483,2,2,2,0,0,0,UNCHANGED
105486a1,Zha16_no_2_tors,105486,12,12,12,0,0,0,UNCHANGED
105486f1,Zha16_no_2_tors,105486,12,12,12,0,0,0,UNCHANGED
105542a1,Zha16_no_2_tors,105542,5,5,5,0,0,0,UNCHANGED
105542b1,Zha16_no_2_tors,105542,5,5,5,0,0,0,UNCHANGED
105551a1,Zha16_no_2_tors,105551,36,36,27,9,0,0,SHRINK_ONLY
105598a1,Zha16_no_2_tors,105598,8,8,8,0,0,0,UNCHANGED
105610b1,Zha16_no_2_tors,105610,1,1,1,0,0,0,UNCHANGED
105622a1,Zha16_no_2_tors,105622,8,8,8,0,0,0,UNCHANGED
105623b1,CLZ20,105623,1,1,1,0,0,0,UNCHANGED
105630h1,Zha16_no_2_tors,105630,1,1,1,0,0,0,UNCHANGED
105634a1,CLZ20,105634,3,3,3,0,0,0,UNCHANGED
105638c1,Zha16_no_2_tors,105638,3,3,3,0,0,0,UNCHANGED
105638d1,Zha16_no_2_tors,105638,3,3,3,0,0,0,UNCHANGED
105638f1,Zha16_no_2_tors,105638,3,3,3,0,0,0,UNCHANGED
105639a1,CLZ20,105639,1,1,1,0,0,0,UNCHANGED
105654a1,Zha16_no_2_tors,105654,8,8,8,0,0,0,UNCHANGED
105654c1,Zha16_no_2_tors,105654,8,8,8,0,0,0,UNCHANGED
10565b1,Zha16_no_2_tors,10565,13,13,13,0,0,0,UNCHANGED
105662a1,Zha16_no_2_tors,105662,6,6,6,0,0,0,UNCHANGED
105679d1,Zha16_no_2_tors,105679,7,7,5,2,0,0,SHRINK_ONLY
105707a1,Zha16_no_2_tors,105707,26,26,16,10,0,0,SHRINK_ONLY
105755b1,Zha16_no_2_tors,105755,9,9,9,0,0,0,UNCHANGED
105757a1,CLZ20,105757,1,1,1,0,0,0,UNCHANGED
105765a1,Zha16_no_2_tors,105765,3,3,3,0,0,0,UNCHANGED
105778a1,Zha16_no_2_tors,105778,29,29,23,6,0,0,SHRINK_ONLY
105787a1,Zha16_no_2_tors,105787,10,10,10,0,0,0,UNCHANGED
105826a1,Zha16_no_2_tors,105826,7,7,7,0,0,0,UNCHANGED
105830b1,Zha16_no_2_tors,105830,4,4,4,0,0,0,UNCHANGED
105830k1,Zha16_no_2_tors,105830,4,4,4,0,0,0,UNCHANGED
105842b1,Zha16_no_2_tors,105842,5,5,5,0,0,0,UNCHANGED
105845a1,Zha16_no_2_tors,105845,25,25,15,10,0,0,SHRINK_ONLY
105859a1,Zha16_no_2_tors,105859,8,8,8,0,0,0,UNCHANGED
10586a1,Zha16_no_2_tors,10586,11,11,8,3,0,0,SHRINK_ONLY
105893a1,Zha16_no_2_tors,105893,17,17,17,0,0,0,UNCHANGED
105910d1,Zha16_no_2_tors,105910,1,1,1,0,0,0,UNCHANGED
105910i1,Zha16_no_2_tors,105910,1,1,1,0,0,0,UNCHANGED
105910p1,Zha16_no_2_tors,105910,1,1,1,0,0,0,UNCHANGED
105915c1,Zha16_no_2_tors,105915,5,5,5,0,0,0,UNCHANGED
105931a1,Zha16_no_2_tors,105931,9,9,9,0,0,0,UNCHANGED
105933a1,Zha16_no_2_tors,105933,16,16,16,0,0,0,UNCHANGED
105945j1,Zha16_no_2_tors,105945,3,3,3,0,0,0,UNCHANGED
10598c1,Zha16_no_2_tors,10598,9,9,6,3,0,0,SHRINK_ONLY
1059a1,Zha16_no_2_tors,1059,17,17,17,0,0,0,UNCHANGED
106003a1,CLZ20,106003,2,2,2,0,0,0,UNCHANGED
106037c1,Zha16_no_2_tors,106037,14,14,14,0,0,0,UNCHANGED
106037e1,Zha16_no_2_tors,106037,16,16,16,0,0,0,UNCHANGED
106070b1,Zha16_no_2_tors,106070,7,7,7,0,0,0,UNCHANGED
106071b1,Zha16_no_2_tors,106071,11,11,11,0,0,0,UNCHANGED
106099a1,Zha16_no_2_tors,106099,7,7,7,0,0,0,UNCHANGED
106147a1,Zha16_no_2_tors,106147,17,17,17,0,0,0,UNCHANGED
106162a1,CLZ20,106162,1,1,1,0,0,0,UNCHANGED
106177a1,CLZ20,106177,1,1,1,0,0,0,UNCHANGED
106197a1,Zha16_no_2_tors,106197,3,3,3,0,0,0,UNCHANGED
106197e1,Zha16_no_2_tors,106197,3,3,3,0,0,0,UNCHANGED
106226a1,Zha16_no_2_tors,106226,19,19,19,0,0,0,UNCHANGED
106239c1,CLZ20,106239,2,2,2,0,0,0,UNCHANGED
106242d1,Zha16_no_2_tors,106242,6,6,6,0,0,0,UNCHANGED
106253a1,Zha16_no_2_tors,106253,6,6,6,0,0,0,UNCHANGED
106253b1,Zha16_no_2_tors,106253,6,6,6,0,0,0,UNCHANGED
106262d1,Zha16_no_2_tors,106262,5,5,5,0,0,0,UNCHANGED
106267a1,Zha16_no_2_tors,106267,4,4,4,0,0,0,UNCHANGED
106282f1,Zha16_no_2_tors,106282,10,10,10,0,0,0,UNCHANGED
10630a1,Zha16_no_2_tors,10630,7,7,7,0,0,0,UNCHANGED
10630d1,Zha16_no_2_tors,10630,7,7,7,0,0,0,UNCHANGED
106339b1,Zha16_no_2_tors,106339,29,29,23,6,0,0,SHRINK_ONLY
106365n1,Zha16_no_2_tors,106365,4,4,4,0,0,0,UNCHANGED
106365p1,Zha16_no_2_tors,106365,2,2,2,0,0,0,UNCHANGED
10641a1,Zha16_no_2_tors,10641,19,19,19,0,0,0,UNCHANGED
106454d1,Zha16_no_2_tors,106454,4,4,2,2,0,0,SHRINK_ONLY
106454e1,Zha16_no_2_tors,106454,3,3,3,0,0,0,UNCHANGED
106462a1,CLZ20,106462,1,1,1,0,0,0,UNCHANGED
106466a1,CLZ20,106466,1,1,1,0,0,0,UNCHANGED
106485h1,Zha16_no_2_tors,106485,4,4,4,0,0,0,UNCHANGED
106486a1,Zha16_no_2_tors,106486,9,9,9,0,0,0,UNCHANGED
106491c1,Zha16_no_2_tors,106491,4,4,4,0,0,0,UNCHANGED
106502a1,Zha16_no_2_tors,106502,4,4,3,1,0,0,SHRINK_ONLY
106513a1,Zha16_no_2_tors,106513,7,7,7,0,0,0,UNCHANGED
106530bc1,Zha16_no_2_tors,106530,2,2,2,0,0,0,UNCHANGED
106530h1,Zha16_no_2_tors,106530,2,2,2,0,0,0,UNCHANGED
106534a1,Zha16_no_2_tors,106534,23,23,23,0,0,0,UNCHANGED
10653a1,Zha16_no_2_tors,10653,5,5,5,0,0,0,UNCHANGED
106554a1,Zha16_no_2_tors,106554,2,2,2,0,0,0,UNCHANGED
106554g1,Zha16_no_2_tors,106554,2,2,2,0,0,0,UNCHANGED
106554h1,Zha16_no_2_tors,106554,2,2,2,0,0,0,UNCHANGED
106557a1,Zha16_no_2_tors,106557,7,7,7,0,0,0,UNCHANGED
106573a1,Zha16_no_2_tors,106573,13,13,13,0,0,0,UNCHANGED
106590ba1,Zha16_no_2_tors,106590,1,1,1,0,0,0,UNCHANGED
106590bd1,Zha16_no_2_tors,106590,1,1,1,0,0,0,UNCHANGED
106590bk1,Zha16_no_2_tors,106590,1,1,1,0,0,0,UNCHANGED
106635a1,Zha16_no_2_tors,106635,4,4,4,0,0,0,UNCHANGED
106651a1,Zha16_no_2_tors,106651,23,23,23,0,0,0,UNCHANGED
10666a1,Zha16_no_2_tors,10666,21,21,21,0,0,0,UNCHANGED
106710a1,Zha16_no_2_tors,106710,6,6,6,0,0,0,UNCHANGED
106710k1,Zha16_no_2_tors,106710,6,6,6,0,0,0,UNCHANGED
106730e1,Zha16_no_2_tors,106730,5,5,3,2,0,0,SHRINK_ONLY
106746a1,Zha16_no_2_tors,106746,6,6,6,0,0,0,UNCHANGED
106777a1,Zha16_no_2_tors,106777,11,11,11,0,0,0,UNCHANGED
106778a1,Zha16_no_2_tors,106778,6,6,5,1,0,0,SHRINK_ONLY
106779a1,CLZ20,106779,1,1,1,0,0,0,UNCHANGED
106786c1,Zha16_no_2_tors,106786,8,8,8,0,0,0,UNCHANGED
106797a1,Zha16_no_2_tors,106797,5,5,5,0,0,0,UNCHANGED
106810g1,Zha16_no_2_tors,106810,5,5,5,0,0,0,UNCHANGED
106818f1,Zha16_no_2_tors,106818,5,5,5,0,0,0,UNCHANGED
106818i1,Zha16_no_2_tors,106818,5,5,5,0,0,0,UNCHANGED
106819b1,Zha16_no_2_tors,106819,21,21,21,0,0,0,UNCHANGED
106819c1,Zha16_no_2_tors,106819,18,18,18,0,0,0,UNCHANGED
106822a1,Zha16_no_2_tors,106822,21,21,15,6,0,0,SHRINK_ONLY
106827b1,Zha16_no_2_tors,106827,6,6,6,0,0,0,UNCHANGED
106846a1,Zha16_no_2_tors,106846,13,13,13,0,0,0,UNCHANGED
106862a1,Zha16_no_2_tors,106862,3,3,3,0,0,0,UNCHANGED
